acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
65,PRESERVEWINE,Non thermal process to replace use of sulphites and other chemical preservatives in European wines to meet new European Directive,http://www.preservewine.fraunhofer.eu/,http://www.preservewine.fraunhofer.eu/,http://www.2020-horizon.com/MAAG-PUMP-SYSTEMS-AG-p7240g1.html,http://www.igb.fraunhofer.de/en/press-media/press-releases/2014/preserve-wine.html,http://www.2020-horizon.com/AZIENDA-AGRICOLA-TENUTE-DEI-VALLARINO-S-R-L-p7247g1.html,http://www.preservewine.fraunhofer.eu/images/content/media_centre/preservewine_flyer.pdf,http://medical-dictionary.thefreedictionary.com/high+wine,http://www.igb.fraunhofer.de/content/dam/igb/en/documents/press-releases/2014/PI_1405_preserveWine_en.pdf,http://www.thefreedictionary.com/aromatises,http://www.juraforum.de/wissenschaft/preservation-of-wine-without-sulphite-addition-481790,http://www.researchranking.org/?action=partner&p=davcJ,48:rqDDxoNOa7F9En2O4i+82EE1qEsffeJQ/rHkxj9DoRk4ZpHe:rNNOa7Fen2OsTkGkrHkB9AzA,48:rqDDxoNOa7F9En2O4i+82EE1qEsffeJQ/rHkxj9DoRk4ZpHe:rNNOa7Fen2OsTkGkrHkB9AzA,96:x7KLBO7F1MWSRw6bYGv51QgSzDzSPTafSG6SpGTafSGYSpXMXuKEy5ZokksLoRtf:dnvYRlvr7SGefC0fgEMXZEy0Iw,768:iWMkfSWn+zzi0SlaKUUfntjY/v3WX+56/vjo905DJVXU:iWMuVlNUUfntjY3GX+5fyJVXU,96:x7KLBO7F1MWSRw6bYGA3GC/kzDzSbTafSG6SpGTafSGYSpXMXuKEy5ZokksLoRtf:RnvYRlA2CkGyfC0fgEMXZEy0Iw,196608:TKg7UDvJtdHO8opReL2NeTUVz1Jh2jr4BYAXoY4:+ko2ReL0MUL+8BYAXj4,768:U2cX4JAp0WFqTehuKI8K2iOAfpUOxgoymAvoAFuBituvnu:U2coJAp0WFqTehu/F2iOAfpNxg6A9uBS,3072:HsS1HCGGJBd2Y6az0pLnqFs4MmT8DJbiOL23osiYBsuKhjE3fyr3IhVpGG:PFV0saz0pL0FMmT+fYBXoovyEhP,768:+aYvLxp0WFqTehuKB8K2iOPH06ujpUOxgNRisuBJtjvnu:+aWLxp0WFqTehuiF2iOPIjpNxg/fuBJA,1536:zypJ9lnxHxpdHYCU8j8oq4NYBMBiKyqmdv8+HRhR06YBbYjIZcno2N2cCfDGmCNN:zypJnxtYCU8j8oq4NYBMBiKyqmdv8+Hz,768:9Aa/vLRf0t7CkdwiVBWm8qyULCmh3izSscM:bvlf0JCkhVdESsJ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,ESPACE,European Satellite PArtnership for Computing Ephemerides,http://espace.oma.be/,http://adsabs.harvard.edu/abs/2011epsc.conf.1833T,http://www.lpi.usra.edu/planetary_news/2013/08/02/espace-the-fp7-project-european-satellite-partnership-for-computing-ephemerides/,http://elib.dlr.de/80740/,http://www.researchgate.net/publication/225023764_ESPaCE_European_Satellite_PArtnership_for_ComputingEphemerides,http://core.ac.uk/display/11148874,http://www.researchgate.net/profile/Maria_Kudryashova/publications,http://www.lpi.usra.edu/planetary_news/tag/espace/,http://syrte.obspm.fr/jsr/journees2013/powerpoint/thuillot_poster_jsr13.pdf,https://www.academictransfer.com/9947,http://adsabs.harvard.edu/abs/2012ASPC..461..315D,192:gMMTIKilSfspGdrtWs5RugUE8ss/skksc3s4r5/Mqp+KDMk97M4G7RmQN:XMTIGZMgZ/hM++4MkVMJFN,384:n/pnb0JLxrLPRnQlOG8xwEAphYAm3Yw8glFEMOpM1ZnBI80NRthzuUpoAx:/pnb07GlOG8xwHSqglaXAcllx,1536:SEUR/2ny9sFhGMe6/2INY0i4enIekX72DGa:Dny9xMe4JY7nIe472DGa,768:EsMK9c58/Fq26Mc58/oellfP7c58/phBy:r9d/Fljd/ZlDd/phBy,1536:40RWrdD3LqMxYDr3uDTSk3jJS3QV5kXuI4r5kPrS9vykohq7SmMTatltLa/D3Izf:5EZD7hyve/SMjJS3dkgmaRLfu,,3072:fy9o2ToLG7QbaAUAS/1EUu1tIS3aGRGt2DGSGiGBvGnGC7QUGbG4UhGw7GkGaEgO:fy9o2T4G7QbawSb2N7QgPO,768:UEUR/2ny9yLF9UIERzuRKNy0E/4+lJZnIekX72DGa:UEUR/2ny9wF9UIEY0i4enIekX72DGa,24576:BuloDabZPnqtOY27buMr5+WmfljBxbayU:iYabBqVMr5Jmfldu,768:HdV57tGk7E0JY1UALcyNsRrQ794UORd0/0knS1fwjL3wQuEkKlCk8UsSk4Exc:Hb1JY1UA4SsRr894UORd0/0kS1fwjDww,384:RAQ8n/JLxrLPRnQlOG8xwEAXhp5iNcMfInw0RdthzuUpoDGx:iQ8n/7GlOG8xwHFiNcV5l3x,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
67,ARIMNET,Coordination of Agricultural Research in the Mediterranean,http://www.arimnet.net/,http://www.arimnet.net/,http://www.arimnet-call.eu/,http://www.arimnet.net/OverallPresentationofARIMNetFlorenceJacquetRome.pdf,http://www.arimnet2.net/files/meeting_06_14/Agenda1.pdf,http://ciheam.org/index.php/en/research/69-recherche/arim-net,http://www.arimnet2.net/files/doc_15_09_14/ARIMNet_2_Guidelines_for_Applicants_18_sept_2014.pdf,http://wwwsp.inia.es/RelInt/RelacionesUE-7PM/Horizonte2020/OPE/ProyectosCurso/Paginas/ARIMNET.aspx,http://era-platform.eu/era-nets/arimnet/,http://www.era-platform.eu/files/4914/0421/2161/BioeconomyERA-NETActions_FP7_ARIMNet.pdf,http://umr-moisa.cirad.fr/content/download/5673/38905/version/1/file/ARIMNet+Mid-term+meeting+announcement-ENG.pdf,384:x7hzyp0AOp+JGXzoh2L75GSkHbqXGRmRg/mR4LXlRHRC3/mqRq5UmI+uh2llll8L:x7hGSzgKR9,384:x7hzyp0AOp+JGXzoh2L75GSkHbqXGRmRg/mR4LXlRHRC3/mqRq5UmI+uh2llll8L:x7hGSzgKR9,192:9yB/qQN5sB0JldXUIFNdp8F01dkwuUVNQ3jz4b7bQ2YaTf0bW+50pIjX90GgRGW9:943sB0JlJu0uaT0bW+mot8VmTs,12288:hmxkVvUHaVnEXzSRixvHHBX3+cssfxJ65aJVf1+l:EbUE2Rsp+PCH65aJ90l,1536:UuXW/Mcx+Ceo/s0XdTkpSCg6JElzY+0u0p6jG4cA30rxqYwgKOUUnRkwi3k46OKN:qUA+uJX4S36m0+0ccdxPFmUngUC/EdyQ,768:jR3LVqy2e9eP4x+bNlUOlZtI1Y0k5E3Gr:N8y2e9eP4xiljtI1BuZ,24576:q1ngnRopnij1PFQ0OEUJJK/80nse82cb5Ao:WiV6fJJTM+2cb5l,384:aX4tNStNFpe+dAJsjI8LOboIfcsQmB8SSqSZXS2FSTSlE5XZ7vDKcylzZmiFb0SR:AxAJsjI8aEUcQQX3zILW3lB7,768:gItUAUrD1ijI+P0Tmz0eRVG3mjzOFWcG0b3:gItUAUrD140Tmz0eRVEmjAzG+,12288:hdzGle78qDZsVoXstf7OXoFIdZltpPlUkhUGIevAdeJ:Ie78YZsVo8tTs2IpbcI1J,3072:NljWR7Hyqqqq6S36m72baNQAqL3BYJ/oLxvzf8Y:NZWR70ZqaNQ1Bo/q3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,GRAFOL,GRAPHENE CHEMICAL VAPOUR DEPOSITION ROLL TO ROLL TECHNOLOGY,http://www.grafol.eu/,http://www.graphenea.com/blogs/graphene-news/8017795-graphene-mass-production-roll-to-roll,http://www.fhi-berlin.mpg.de/acnew/department/media/fhi__department_ac_poster__2014_02_06.pdf,http://www.fhi-berlin.mpg.de/acnew/department/media/fhi__department_ac_poster__2013_04_08.pdf,http://investorintel.com/technology-metals-press/graphene-mass-production-roll-roll/,http://www.scienceworldreport.com/articles/9413/20130911/graphene-mass-production-roll-cvd-oled.htm,http://mnwave.epfl.ch/projects_support,http://www.nanospainconf.org/2012/Presentaciones/Nanospain2012_Lemme.pdf,http://www.phantomsnet.net/GFpilot/GFreg/MemberInfo.php?l=yes&member=379,http://www.2020-horizon.com/CAMBRIDGE-CMOS-SENSORS-LIMITED-p8832g1.html,http://semieurope.omnibooksonline.com/2013/semicon_europa/SEMICON_TechARENA_presentations/TechArena2/Emerging%20Research1/05_Max%20Lemme_KTH.pdf,96:2tRCmriDpurfdt2whls8G5Pm/rAiO6ylJct+anwkS1fYokuISjkGQWhdnYtQWG2u:mRCmrsuGkzAbTkS9ldB,768:hEvk8k68grIrXOdxSXFdTPu2eLTNQA3fi2xUVAnNJjx3:hEvkCDIruAXFpPu2e3vfi2qAnXjx3,24576:8XRqgvyay0tbacmUtoTbk4WQXaE57IowEV8lZgssT+:MqgvyaKJUabkxQXaE575wEV8lZgsJ,12288:CP/zVBtsvwRrMNMR28FMpkYgCjVD/b2qpFldIM/LFWgELwlAN4m/Kk:OVBOk28ItDhD/y+ldIqZWElAN4dk,,1536:Iw8G+1MuJwxPdqgePK/xZOK/wFcvMGuhVCrKJmJ/tRW7G7j2eAQyCNZkzd+SdO2T:Iw8G+1MuexNwOMuGMoF,384:9zNwn88Bu8XXzojSpSD6nN79cNFyp49NPMiJ5FcJPziz1pKu:9zNwn88BxojSDN79cSI5FclzO1p5,98304:y7njzwaarc1U+AKlU98cLj9altH/GlXFiAQM4GX16ffglP1ObsfoGDGXyZtk2a:AkaaYutp98csfGlViAQM4a1OA9OgAGy1,768:3vA+25Hin1ZAVOT/8qEom5uXa3VU5JNf9gb:3vA+2hi7AVOz8qY3y5JNM,192:UnG6nvYRldGI5/DiD2yg32vFMMXZEy0Iw:UnG6nvYRzZ5rgvOMXKyy,49152:6iceyHyALzI4o2Qylj6YP3SwcaMhnHQ5pEM3mDileCpQP0D///q2kFzlty6B472K:9yH/HoUJ6YWnHGh3mDiwCjD/Hq5FzltE,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
69,MUPROD,Innovative proactive Quality Control system for in process multi stage defect reduction,http://www.muprod.eu/,http://www.muprod.eu/,http://www.muprod.eu/fotos/publications/MUPROD-%20General%20Overview%20-%20Ainhoa%20G.pdf,http://4zdm.eu/index.php/muprod,http://first.aster.it/_aster_/viewNews?ID=25527,https://www.linkedin.com/in/matteomaggioni,http://cadlab.net.technion.ac.il/research/,http://www.researchgate.net/publication/275541764_Design_and_Evaluation_of_In-line_Product_Repair_Strategies_for_Defect_Reduction_in_the_Production_of_Electric_Drives,http://ifacom.ivt.ntnu.no/joomla/index.php/cluster-4zdm,https://www.researchgate.net/publication/275541764_Design_and_Evaluation_of_In-line_Product_Repair_Strategies_for_Defect_Reduction_in_the_Production_of_Electric_Drives,https://www.b2match.eu/h2020-space-infoday/participants/2225,96:6e+eaSel2NwmFrFOFQFHQFRVFXFBMFVMHBZiYGbU3YLq6eVDZnEs1nK8o1TvujKE:6yaxJmFFzEeujAT2jYjK,96:6e+eaSel2NwmFrFOFQFHQFRVFXFBMFVMHBZiYGbU3YLq6eVDZnEs1nK8o1TvujKE:6yaxJmFFzEeujAT2jYjK,24576:LDA0cbyJ5CyI/nIAyFfTOHvps73vP0paQ6:3HhyyI/IAyFf+s7330j6,192:ydWBVtyaCSTtfIols6y+Idn0mDJ+TvDtfBFJj:yd0ls6y+enHDJabtfBFJj,768:G6pwHPoKYxtTY37+Vcyj1zLva2gbhaY6zH+v9:G6pwHPofnTYiVcyla2FY6r+l,,384:ZHF67f9KzqLMLoAML2np05aOBWu+p1HMomDRondVhfEtl3hU+YYPMNbOoEoGgJuj:e74uLMLoAML2npeaOBWdMomDRWfM2+YA,3072:CKAyJ4RoWV8SEBIM3Vc+S3xTXX5v4G019IGd8eojb:CqWiZBInTX54G0vw3,384:m/dQGOIzAPd0t5PkZB08+DqVHmU9eZ39OdyYXEpYYhAKMMMCDJOHtfBwSK/M7V:myGOIzAPdEqVSMUjuKMMMCDUHtZw4V,3072:CKAyJ4RoWV8SEBIM3Vc+S3xTXX5v4G019IGd8eojb:CqWiZBInTX54G0vw3,384:x3rH7Cfa57thNqmzCKrKlCZfX5Z6bspFzJipFxqc2ZJyI84GaBMyvN:x3rV57tGkpZ60FtSFYcmL2cN,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
70,MOVE IT!,Modernisation of Vessels for Inland waterway freight Transport,http://www.moveit-fp7.eu/,http://www.2020-horizon.com/MOVE-IT-Modernisation-of-Vessels-for-Inland-waterway-freight-Transport(MOVE-IT-)-s189.html,http://www.moveit-fp7.eu/assets/2014-11-07_move-it_guidelines_booklet-6_approved.pdf,https://www.researchgate.net/publication/266088922_Environmental_and_economic_analysis_of_the_five_MoVe_IT_vessels,http://www.moveit-fp7.eu/assets/moveit-guidelines-booklet-3.pdf,https://www.linkedin.com/pub/dir/erwin/van%20heumen,http://www.danube-navigation.eu/pages/projects/fleet,http://www.dst-org.de/projekte/projekte/Move_It/WP8.1.html,https://de.linkedin.com/in/erwinvanheumen,http://www.2020-horizon.com/SHIP-STUDIO-SARL-p1362g1.html,http://www.cmt-net.org/index.php?id=43&L=1,1536:dvMefyUBq8SOUYFHyj2SLQvttMnUVvULGShjQLyDzt04LVoWa:dksyUBq8SOU32SLQvttMnUVvULGShjQ3,192:GVJDYRlpGABuljARy50sfo1u005hCU+wXZEy0Ie:QDYRnhBYA050JQxXKyo,49152:Xgd/3afJJh0pX3m+zB4ZUZm9aJQyPN39YxU1yB:Xc/3axJxLUZmQTPN39e,1536:Wm7rrArdVDmd1vwpu+x8q0FcghPON27nJTSmg/auU2gM/BS38oEU6GCQ6lIi/mtz:V3sXqPofWlVg6o/BS32WPqjjc,24576:blNGd/YscYP8qyK9mH8ixDFoJfINV9ZVTjsUdib5Rzfbdv8S37Epzc6A7ES3Euzi:hgd/OqOFoKVrVTQUQ5RzBEQAfA7ES3ED,,384:O1kaBGRX6XCkDqpd0maNYzNiuFeXGtSaj0IVfFdqfjkHgA+I64UzkefI/dvJhuea:vlRX6XCkDqf0maNjWeX+8mCIOI/5Jhur,48:VHKr/Zp/y65YQzfjpvYJxu3swRu1Z6bcXu1zgDBQuu7Zq:8r/Zp/y65YQvpvUxqswRoobQG4BQ7Zq,,96:xTKLBO7F1MWSRw6bYGHw/zDzScTa9JMXuKEy5ZokksLoRtcfHQ:lnvYRlQGV3MXZEy0Iw,768:+skAxsEoxh8o9NwRulvMQOZv1mB+vnofT8tDEklDoBS278uT1GS9/kvu3lDAeDvq:+IaQS5l3k4M2unDhyTO0z1VVzverVvP,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
71,RECOVER,Science based remote sensing services to support REDD and sustainable forest management in tropical region,http://www.vtt.fi/sites/recover/en,http://www.copernicus.eu/projects/recover,http://theredddesk.org/printpdf/countries/initiatives/science-based-remote-sensing-services-support-redd-and-sustainable-forest,http://theredddesk.org/countries/initiatives/science-based-remote-sensing-services-support-redd-and-sustainable-forest,http://www.earthobservations.org/documents/meetings/201205_gepw6/ss_we_cl_gf_recover_pedrazzani.pdf,http://www.wageningenur.nl/en/show/RECOVER-Science-based-remote-sensing-services-to-support-REDD-and-sustainable-forest-management-in-tropical-region.htm,http://seom.esa.int/S2forScience2014/files/04_S2forScience-ForestryI_HAME.pdf,http://www.kaukokartoituskerho.fi/submissions2010/kkk2010_Recover.pdf,http://www.congrexprojects.com/docs/12c04_docs/2-sentinel2_symposium_hame.pdf,http://www.pmcarbono.org/pmc/descargas/proyectos/European_Commission-ReCover/PartB_ReCover_with_annexes.pdf,http://www.geoss.de/redd/Presentations_tech_side_event/03_Enssle_Uni_Freiburg.pdf,768:b8gAvzTWSmSaSLyrrVjBLFYF9yQXmjt/dvMLFFPJpY/nYr5eaq6AfYFH4HlcsqyX:b8gAvzTWSmSaSLyrrVjFFYF9yQXmjt/B,384:Eq7WZOI+6Jsb/Q0KYHFD43hngfKCQPyqiDDhVQrH2vStL7OZiiZoaIuU:MOI+6Jsb/Q0KYHFshTy1DDhW3S6aW,768:Vz2Y50z3d78qzAO2OD39ylQ2FsDd36e27sTjttOOzqHtK5wtSv/9U6r970zq4BHz:QkaspBK+QKmS2VOIyMj0ebni6QfmnMAG,768:jJX/6sCgsGlqJiJ9Q2yU7yJJC/y6C+mv3DuJTmpamwP:j1fCrGlqE7PyJM1C+mvw8wP,24576:XfLyuurVw0IyjW8US57gvXTlW0bVxpPuAvjm9ZgQkLxfAC0:Xr0npgvX9bVxZPrEZgnK,384:BG2JGCgwb253tYL492eVxIlplulpU9dlSUf9DYN:NDb253k492kI343ulbi,98304:cKma8VTwKbyxyqWn23c8/BfU2jR0GyNwAAGO6j7CxQWQa:cE9Yyx7H3cafU2jRG5g6371a,192:sv16d8+ErVJLtycs12I4PN91QBet5kHIB1Ua11:svgd8+WjLTS2xfBtO6Uw,49152:sucT7bwcMS56uj0nmhqO4OVxZ0pBfvU5YLaWHHYD4tCo/5T:sRXM60mcwzZ0pu+hkuC2T,196608:ApkSWLkz95eLQNo3HWnIGKyFj8ZHS2q871tGd:KkS/qQ4xzZHS2q8Gd,49152:GjOJ+T6pvQ7sqRioLU9E8qO/im6ivaG2VO4VPtXIrAnCnpkyn:jUWVQ78YUUoijia3fVtIDOyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,E-RARE-2,ERA Net on Rare Diseases,http://www.erare.eu/,http://www.erare.eu/,http://www.erare.eu/project,http://www.fct.pt/apoios/cooptrans/eranets/erare/index.phtml.en,http://cihr-irsc.gc.ca/e/47628.html,http://www.ojrd.com/content/5/S1/O15,http://uefiscdi.gov.ro/articole/3425/E-RARE-2.html,http://www.cihr-irsc.gc.ca/e/46028.html,http://uefiscdi.gov.ro/articole/3933/E-rare-3--ERA-NET-rare-disease-research-implementing-IRDiRC-objectives.html,http://www.eurordis.org/sites/default/files/publications/5_koutouzov_RDD2010.pdf,https://www.pum.edu.pl/__data/assets/file/0019/44812/3Preliminary-Announcement-E-Rare-2-JTC-2012-VF.pdf,3072:fumGPnHyJq6WUAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUSs7yVoms:JDn15uBC2YQk/6MdVEaxIMUXVDv,3072:fumGPnHyJq6WUAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUSs7yVoms:JDn15uBC2YQk/6MdVEaxIMUXVDv,3072:mumGdsZc2UAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUSs7yVomRLWa:zLjn15uBC2YQk/6MdVEaxIMUXVDc,768:vdITHXNtqoaPU2Q/vIyXDe9gy/d0lBOIBzshpDV79D5:vdITdvaPm5DeyylxzrF5,384:7bXE1kQni+s6smTGjwdZuyPyWeZXgfj7WK5PqbyJ6ANR0HupbrBbHlrt6SOutfY:7bXE1kQni+s6smTGjwzVyWeZwfvWK5PK,768:X80xa0xdmHqqHplLbajDwdK6YKehyyQ95tvqX5cw6OnagCROA:XzmHRH/LbcD56YFyTdqX5cw6OnnaOA,768:SXFms7WnGqNKD7kbDxYysB83FwCoc51hvDW/wbGezben71l0V9iYAAZkyvu7Xmo5:SX6n4jMsduZCfczt6v,384:7bbn1kQni+s6smTGjwdZuyPTWeZXgfj7WK5PqbQ3CuK/emR0HupbrBbHlrt6SOuO:7bbn1kQni+s6smTGjwzVTWeZwfvWK5P3,768:SX6ms7WnGqNKD7kbDxYysB83FwCoc51hvDW/wbGezben71l0V9iYAAZkyvu7Xmoq:SXJn4jMsdZRlaGFXt6v,24576:KY+dypW0EsqZsXynbvyHKCrGcJgomFH+DngUx6s:K/dypW0gZ4ybixryH+Rx6s,1536:b260Gj37na+9H9hIUgIDOeOVMGrodXe89myj32maJIwkNWKrvgT4xBPxE8fg:ydWna+9fIhCW1qu8YK3PaJD0HrzBPxEF,100.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,SOMABAT,Development of novel SOlid MAterials for high power Li polymer BATteries SOMABAT Recyclability of components,http://www.somabat.eu/,http://www.springer.com/cda/content/document/cda_downloaddocument/9783319127057-c2.pdf?SGWID=0-0-45-1491994-p177051544,http://link.springer.com/chapter/10.1007/978-3-319-12706-4_2/fulltext.html,http://www.researchgate.net/publication/277773983_Development_of_Novel_Solid_Materials_for_High_Power_Li_Polymer_Batteries_(SOMABAT)._Recyclability_of_Components,http://www.springerprofessional.de/002---development-of-novel-solid-materials-for-high-power-li-polymer-batteries-somabat-recyclability-of-components/5513716.html,http://www.revistadechimie.ro/pdf/cronica.pdf,http://www.researchgate.net/publication/261173711_SOMABAT-_Development_of_novel_SOlid_MAterials_for_high_power_Li_polymer_BATteries_(SOMABAT)_Recyclability_of_components-Press_release,http://www.greencarcongress.com/2011/03/somabat-20110302.html,http://orbi.ulg.ac.be/handle/2268/169783,http://www.2020-horizon.com/SOMABAT-Development-of-novel-SOlid-MAterials-for-high-power-Li-polymer-BATteries-(SOMABAT)-Recyclability-of-components-(SOMABAT)-s6067.html,http://acad-icht.tm.edu.ro/manifestari/SOMABATM18/SOMABATBookOfAbstracts.pdf,3:ng2m4YHPJ395hhrIqcGxK2ANK5Y/m0gIgCBK1Mn:zExhVAY6/m0SC81M,12288:r1WuejLSiuZTBy9OAhuFe8x+iFQIdKPPZAdsdkEWLyEm5:rHeMTEOAhuj1UPPZAidkEW+Em5,1536:RKWh4Sae9eeeXeee1eeeSeee0eeeTeeeueeefeeefeeemeeeyeeeGeee8eeeQee3:RDcsqmN1h1GrqR1S/L,3072:rk3ZJ6KVWgjCmFjcKOBS3aWPRQTQ++2kQVTRLkeG29:r4WkBFjEWPRQ8b2kQJRL8y,768:64EBZCKGS49DwNtt5+hSjHUUb9yylb1/5UxKgYop:H0kMkJSjn9yylb1/5UxKgYop,6144:5gATqg/0eGbUohZWrg8MtYP6CbJ5omp8x8:CAWMCbUyZdbVmpB,1536:Enu7rqE+34x8A0TKgB+02mS38mTqYS5+8NhaCoSoxKwmi57UThIx6ApyNNWvua3m:X+KWpn2mS3tqcojr,768:SqJ7wJC3rg2oqtb1MRq8UXA6EpRYiH3knRMaz:S/FMDyOA6riH0nRM+,192:zHVKE15HVrp+HVc9AUSJJS4H+zSHVIv60bHvJ5osHV/HW01M0ir0uUYHo7Lehzhy:b1/NaUEJSndvRQMC8yDD8L2ub,192:WHVUHVVHVhDYRlpGxHVbXPBNk/qCyX2T+8XZEy0Ie:fDYRncXZNkyCyF8XKyo,49152:gTxTfrceLfV5G3c7k2h8V5MD6ZqEK0tmsXzV5Gvrt5GkScLYt4HrHKPi33MA/QvR:MBfdDVj7yV7JjVWtecct4DKPE3XI3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,ERMITAGE,Enhancing Robustness and Model Integration for The Assessment of Global Environmental Change,http://ermitage.cs.man.ac.uk/,http://ermitage.cs.man.ac.uk/?q=about,http://ermitage.cs.man.ac.uk/sites/default/files/ERMITAGE_Brochure.pdf,http://www.open.ac.uk/science/environment-earth-ecosystems/news/new-model-framework-links-the-impacts-and-economics-climate-change,http://gemini-e3.epfl.ch/files/content/sites/gemini-e3/files/shared/Working%20Paper/Integrating%20climate%20change%20impacts%20in%20GEMINI-E3,http://www.cru.uea.ac.uk/research,http://www.open.ac.uk/research/main/news/new-model-framework-links-impacts-and-economics-climate-change,http://www.eusem.com/body/CE/EUproj/CE34.htm,http://www.climathnet.org/media/universityofexeter/emps/climathnet/Edwards_CliMathNet_05_06_14.pdf,http://www.cs.manchester.ac.uk/our-research/activities/cnc/,https://www.linkedin.com/pub/oluwole-oyebamiji/2a/851/42b,384:Ngih3IYkHmJBhDKbgJuPkyYiBbjMomWj9sv:jh3IYkHmDlKbgJuPkyYiBbjMomosv,192:/F0lKGa/n3IYHKXUIawJDJb2hmtxTnjqM2Su7+2z4mb0jaS6sDE+IM5mmog9Ssv:NES3IYH0JBgylP2hxzlbveE7M5mpgssv,12288:P5C1UKkYucrYvUEQ7GJVyWwNS77CxLH+5OMrQpB8CxGwatAMybBbqVG7S6G2QJe8:Y1dVuyQURSV/77CgwJewaocr6G2B8,192:oLGFbSp9KGX38RX/WySnCHBGXUIO8gMaAlJM3culX6jHUkGBJHLRJsoK10OtbsuX:oyC8RX/WyvH6gxAly3Hn2lpnjwW/d,196608:bIc9K+e5rbFrHjf/xFelQFS8vL2B6dxuhG7Bj1Tom9MTlL:bIIopHjf/PS8vL2B6yo7PTomyp,768:RpLmuwW8MaaTXXfD541dcLlAG5GQDwhphnJQGBZO7HRbqXQWp6:h8MaaCkPirhJQuOrRbqXQWw,768:ofrSZmyPvyHLly3FxtYC6legxdESPjwGb:ogPvyRZC6RLtn,,98304:YvVk50NDt5KJrabEZp+ctbieiMKlRSxCQWLGzChKkKWQ:0DNbw+2nCQQG1kK,384:gzfCyrVi5Gwq1h2YndOhtts5RZAIsiFnUsRR7amF7vsRRyEdsRROf80sRR3oK8IC:gzfC006ytQte2OWnv/DsWLRmj5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
