,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
52,FLAGSHIP,Forward Looking Analysis of Grand Societal cHallenges and Innovative Policies,http://flagship-project.eu/,http://flagship-project.eu/,https://www.nidi.knaw.nl/en/research/al/270025,http://www.oeaw.ac.at/wic/index.php?id=140,http://www.bc3research.org/projects/flagship.html,https://plus.google.com/104917061890214903963,https://www.ceps.eu/projects/forward-looking-analysis-grand-societal-challenges-and-innovative-policies-flagship,http://www.csd.bg/artShowbg.php?id=16538,http://eu-russia-csf.org/en/news/news-members-single/flagship-project/,http://repositorio.ul.pt/bitstream/10451/15356/1/ICS_OBina_Future_AI.pdf,http://www.iiasa.ac.at/web/home/research/researchPrograms/WorldPopulation/Meetings/Flagship_2nd_workshop.html,384:0WLOLgA1kUwqlimumvfIDR0XhWPO+ikYIYnYCJFYUYEDU4YT2gJ5ZAhWPqIbGK8Q:RAHBlimvHIDWh+it7o4YTdpqIbGK83g,384:0WLOLgA1kUwqlimumvfID10XhWPO+ikYIYnYCJFYUYEDU4YT2gJ5ZAhWPqIbGK8Q:RAHBlimvHIDqh+it7o4YTdpqIbGK83g,768:wiWofR0daEpEOyG1YIUP62TUSgwhPrGQJpMlFZS1o5mAw0yJYmWeW+gVbAf6Fkh/:adaEByG1YIUPbTUHc7u+gVbAf6FkagRz,768:QC+puY8XCg+/SR97cZjaiw7glaOGSfjW9MgE3lZ:lwuY2M3D,,1536:Ky2grl8sS1TfavQ3cT0C7mcTI0ogcT9fo/5cTblkmcTY0nScT0SiG9/k3uTutiF2:xMO+LKJFGlGiv,384:KNd6Y1tujTjn15h5A/hAtwxlnWab/D/gsVCtxpQkW/jKDoyxglDm2IZ:Wd6Y1tujT1Dtfab/TgvujKDoyWQ2IZ,192:3031PJBm/gmFfcPGPdsIfmCDKUUjGsG7Zn7OVopPkSQxVpfrU1sFRhy8SH4FEoss:ENbmFXPdsInUt6FkPVpfrU1sFmckm,384:wu/bBu2iuvXa6nH2RWHqBebjM54b0/hrU3s07MCzwIRI/F:r/02iuvXa6nH2RWHqBebi4A/swIFqF,12288:3/S8WeKvM5h3xxe+D+D+EeXquBbzMUythETpQ/CNSdVJIvIv:3q8We951xxbqqb/WmQ6N6VcIv,384:eXg/D8xzEQ5wWxrZIAhmabEkJ23LJ5P3l7Z4/+zj6cOXowvyudoz9l3P/2S+Ep6u:i+hZ2A6XZA1ah83AggA/,99.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
53,SUNGREEN,Strengthening University of Nova Gorica Research Potential in Environmental Sciences and Novel Nanomaterials,http://sungreen.ung.si/,http://sungreen.ung.si/about,http://kdnuggets.com/academic/12/01-10-ung-slovenia-researcher-data-mining-text-mining.html,http://www.kdnuggets.com/academic/12/08-02-ung_slovenia-researcher-data-mining-text-mining.html,http://www.ung.si/~mvalant/project.htm,http://www.ung.si/~mvalant/downloadable/TEM.pdf,http://black.fri.uni-lj.si/measurements/,http://encls.net/?q=profile/ales-vaupotic,http://www.encls.net/?q=users/ales,http://inm.site90.net/researchers.html,http://www.tuicool.com/articles/FjMBVb,384:J+yZukE4AywCH/M4sIvKVCBBo61VtlGAxxwx2OiQRmbv:XZukE4AywCH/3sIg4LxwgOiQRmb,384:JhyZukE4AywCH/M4sIvKVCByKo7VQVAkWuiLldx2siQRmbv:GZukE4AywCH/3sIEh7CVAkWusdgsiQRy,192:7j2S1EwugZ8OTvX721ujASlcyFDQO1TsZnzvA2154I3ie:7j2S1EwugfJjASlcOP1gZn7AFI/,192:7DTREwugZ8OxsNvX721SmhcLF3dK/dbq5xsSI3ie:7DTREwug05mhcZkOI/,768:KxWak3simmWc7jEft7nbTuoRjrO/Chd6AgaD1BH3Y0TmlbF3ns6zS+TH7RD:K5ZVbGarIRlbF86zSsV,1536:johWBioWKPeVZfEx7mTFGvUxXe+gTsGC9e2n9XZdsBp+h2WnjU:cEiKwhO7YFqbsG2e2n9pn29,192:SIqbDYFodwW3bFtuzU+KH7TgwfcdgE6FWFicuRvncarC54dYfZ2i4K:SIqQoP03Kbcwfc8RvnEZ,768:fIHY0PNfcO9yQz9D9LqFc3AyqBz5Q5j3l7:fI40lfLyI/LquwyC5ujV7,768:cIHY0uNfcO9yQz9D9LqFc3AyqBz5Q5M9l7:cI40wfLyI/LquwyC5uMP7,384:8FtXNXZeQuig0EPn/h/V0RvakAwVlsTUh1jMqq9F36zZTKF/cZMk2zKgzA5KRLJb:8FtXNXZtuighG5ak1VntUCO9K+MALJPz,,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54,GREENLION,Advanced manufacturing processes for Low Cost Greener Li Ion batteries,http://www.greenlionproject.eu/homepage,http://link.springer.com/content/pdf/10.1007%2F978-3-319-12706-4_4.pdf,http://link.springer.com/chapter/10.1007/978-3-319-12706-4_4/fulltext.html,http://www.greenlionproject.eu/upload/secciones-publicas/miguel-crespo-greenlion-brussels-111207_original.pdf,http://greenlionproject.eu/upload/secciones-publicas/poster-greenlion-2013-egci-ws_original.pdf,http://www.egvi.eu/uploads/1_1%20GREENLION.pdf,http://www.researchgate.net/publication/277771105_GREENLION_Project_Advanced_Manufacturing_Processes_for_Low_Cost_Greener_Li-Ion_Batteries,http://www.egvi.eu/projectslist/46/37/GREENLION,http://first.aster.it/_aster_/viewNews?ID=25532,http://progettiue.enea.it/dett_pdf.asp?id=787,http://progettiue.enea.it/dettagli_prog.asp?id=787,384:qzZ3uIx1cbx0UHEcaUwzOsREqiCFr4N18PFWOi0TNLQL7A4Hh+FH4:qzZ37Mbx0UHEcaUqRE4Fr4N18PFWOi0e,1536:Ndish4kYeDeeekeeefeee7eeeLeeeieee5eeeFeeezeeeoeeeZeeeReeeueeeeeM:Ndz7ovP0OF1h1qZtxnL,1536:Ndish4kYeDeeekeeefeee7eeeLeeeieee5eeeFeeezeeeoeeeZeeeReeeueeeeeM:Ndz7ovP0OF1h1qZtxnL,24576:xNQTer8DgzAfQ9FvKpdv79oWqUrzzeOsduP988OAxJ5jR151eiDP8vRMctm1pVwI:xNRLzOQDKJx9zec97OG17lnNw5AJCPK7,24576:IAEL4TPyOVlNms049/63MtLJlbelFCVS0vVX2iMaBoN9roN/wSjY:dLTP1Cf4IIDWCVB2irBoNl6jY,49152:RLiidfptGM2V9OM2qvMERAuq1XCXBdblLllmsf6:RL/dRtGDoMpRISnJLbS,3072:ZKrRI/hANFhWFAodfHVdHbyZzxAS3k47SDS9Jw231+s8/tv8e5KqG2b:IrRDW3fVd7yCrG9Jf3LmtvSqGM,768:SM5idHtFzBKHlewo6K9AkXIbs2PK8elXqpB25orkDnthTvx:SbH3z0QwoZTXI03pqp05oQDthTvx,768:G6pwHPoKYxtTY37+Vcyj1zLvaqdqhzzH+t9:G6pwHPofnTYiVcylaGqhzr+j,768:6LZBZ5gnXTHldsoOdB4vWSHcPjt6KPnPFmnwX1GNUWnRHe1/fceHwxfa:YboHldsoOdB4vWSHcPjQwX1WnR83/QxC,96:SI3L21DxP8m7XzweE4D92MRJ3ZqTZHTfkKMDdE07qsagvb4Ut2G3ZN:SIfNdwjog7JagvZN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,BRISK,The European Research Infrastructure for Thermochemical Biomass Conversion,http://briskeu.com/,http://briskeu.com/,http://www.sintef.no/en/projects/brisk-the-european-research-infrastructure-for-the/,http://www.biofuelstp.eu/brisk.html,http://www.tugraz.at/en/institute/ippt/research-areas/energetic-biomass-utilisation/projects/brisk/,http://briskeu.com/resources/documents/BRISK%20-%20Biofuels%20Research%20%20Infrastructure%20for%20Sharing%20Knowledge%20v3.pdf,http://researchprojects.kth.se/index.php/kb_7927/io_10623/io.html,http://www.aston.ac.uk/eas/research/groups/ebri/projects/brisk/,http://www.conbio.info/post/invitation-from-brisk-the-research-infrastucture-for-thermochemical-gasification-in-europe/,http://www.aidic.it/cet/14/37/083.pdf,http://www.ifrf.net/page/research/biofuels,96:xD+nrMGJcLg3EiuPPfwKXlzp3V53Qg7WCnwQZ1GZaq4zn7c:YnrMGJcLg39uxtp7W6Z1GUq4zn7c,96:xD+nrMGJcLg3EiuPPfwKXlzp3V53Qg7WCnwQZ1GZaq4zn7c:YnrMGJcLg39uxtp7W6Z1GUq4zn7c,768:Ekf+QYC4eqQs/Tw5nPa4nXEck9b39lPlMat8qI/ZMNC4eqQs/TwW:Ek5Bny4bk979RFnOe,384:p4Akzim5QGR+KoCzd4+WM6fVOvKHaBv6n9:p4AkziQibyZWHIxV4,384:oDO3cHBxVoWDc8/YmgCWV5mAmaiel16pKObz0qQGXY88RVgESUC2TAaZpFy:oDO3cHBxVoW4CWV5mAmap16pqqzn87Fg,49152:swvuvhe80UUITBN/wqthyTvbVms/ihSQ1lxFUxjs:/vuvhefMN/wKs7b4s/3Q1lrUC,384:QPWt7bdT5/L9fNlGCOWsNgs11ZN7QH9LyoJ/kZYivG1/GYY8MVqi2VIL1Ai:i9gSNCAuiClnQqi8e,384:Y1KNsAgU2z3JKUcTN+uFbFqyUVp7mcE90TPQ3SAB8u9Un414CAlSDffy4S:MKNPP2TJKUstWVp7mcyEcqui414xlmq,1536:74ikHI/tfK6Npcl+uGAw0eP1iAgXrMVIoG3xmAgXrNpZiVt:sikHI/tfK6Nyl+uG1TNpZiVt,12288:3Bw1tmmdwpHbAZl/gGeFGzWWeKMPOAIVBNCXe1ElicMB4g9YPMg8/N6:u1tmCwpxgKBmACvX1ElicMbqhoN6,192:VCDZb+fEuOk0Bs/w9ATt0ZlZ8UKGQOiONlkQA9L6nj13koiOj1c:QDsfEuOvBITt0pBiNRuuQpc,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,COSMIC,The COntribution of Social Media In Crisis management,http://www.cosmic-project.eu/,http://www.cosmic-project.eu/,http://www.cosmic-project.eu/sites/default/files/Ioannis%20Kotsiopoulos-Cosmic%20Conference.pdf,https://www.linkedin.com/in/cosmic-project-0b5a7272,http://spm.ku.edu.tr/?p=1112&lang=en,http://crisislab.nl/the-contribution-of-social-media-in-crisis-management-cosmic/,http://mava.ku.edu.tr/en/node/184,http://driver-project.eu/content/cosmic,http://www.dideap.mil.gr/files/cosmic_Kotsiopoulos_EL.pdf,https://www.linkedin.com/title/cosmic-project,http://www.psc-europe.eu/index.php?option=com_content&view=article&id=148&Itemid=1092,384:HZ4FGnWzI5H0BH2O6+JXzNrCSG+tNB9kN:qFGnWzI5H0BHhrC2tNB9s,384:HZ4FGnWzI5H0BH4O6+JXzNrCSx+2NB9kN:qFGnWzI5H0BHTrC/2NB9s,12288:RMlpI97XAvL5r/X3XQZCHkI2N7OVALqyaosTvxgWKuTL+499bNHbMu2P:RMlK9MvFr/XHFEIHViqAYvOnuTjHoBP,,384:Swf5epp6jYNxBRlhtDbscK4+l+787bNlhKsYYXVSjTnv2:Swf5IpC4xXZfsH4+l+8lXVSjTv2,384:sf4xr0I6GtjilvV+uA8CCypaURj7Ru/dY/enypb2KzBSlJGHVAX3R6YxQSz2w/6H:sSr0tS8+uyUUR7M/dY/H5tolnM,96:w9KdnOVj4oZYMUwU9HNTQgN648JV0KRVTl/CbczpAgEI2nhN7kqxD9d:w9Ingj4eYHHEY61rRVJiczpAgMX9d,384:O80P+GnGbeAJuqlVher6pzQ7K5lgBSM2f:D0WGnGbeAJg+5QKlaMf,384:ZL4eqer4BmbtoPgq6kQlkC7AOoja/Vt4iXqhCn+g4x8:ZLVh4Ebt//oar4i6Cn+l8,384:XZRj4njJ+Sl82ONDouFL+X6xZPhVZ53bQxVsR5YfrTDxWgu37wvzCUu6ZPvEwYky:XZRj4njJfl82ONDHSXsZPhVZ53bQxVsX,768:Pd0P6+alueB+d3hAENczQ9nwzmj5dzuMowECxrHlubtpi3PZO:Pd0P6+alueB+d3hAENczuNE5pp,93.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,HYDRA,HYBRID ABLATIVE DEVELOPMENT FOR RE ENTRY IN PLANETARY ATMOSPHERIC THERMAL PROTECTION,http://www.hydra-space.eu/,http://www.hydra-space.eu/,http://www.hydra-space.eu/english/documents,http://www.researchgate.net/publication/257821657_FP7Space_Project_HYDRA_Hybrid_Ablative_Development_for_Re-Entry_in_Planetary_Atmospheric_Thermal_Protection,http://arc.aiaa.org/doi/pdfplus/10.2514/6.2014-2373,http://www.researchgate.net/publication/269228927_Novel_Hybrid_AblativeCeramic_Development_for_Re-Entry_in_Planetary_Atmospheric_Thermal_Protection_Interfacial_Adhesive_Selection_and_Test_Verification_Plan,http://link.springer.com/article/10.1007/s11665-015-1410-8,http://link.springer.com/article/10.1007/s11665-015-1410-8/fulltext.html,http://www.sciencedirect.com/science/article/pii/S1359836815004485,http://www.congrexprojects.com/2013-events/13c06/programme,http://www.congrexprojects.com/docs/default-source/13c06_docs/here.pdf?sfvrsn=0,192:OhEuqg5CtqEuAzPjn/UNmITTUbmk2hcksUnAkQ3b2aYUC:OhEunIqEuAzr2TIbmjckRAkBB,192:OhEuqg5CtqEuAzPjn/UNmITTUbmk2hcksUnAkQ3b2aYUC:OhEunIqEuAzr2TIbmjckRAkBB,192:DohEuqPCtqEuhzLjR5Ws4cksk/UnAkQ3b2aYUC:khEueIqEuhzBUlcksk8AkBB,3072:7sMIRqsgw49XiKPgbL7OW8/W/i7ts11c8+qS3j9FR6qZWAXX8cyYG4vQsQcclAY6:DIyWnSskFXtXX8VMv,48:ImMqykyhx156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7dURP90w0roYGXt29/fX8pr,3072:o++nCzaWrqi2oh1AXS3QmL66G2GcG/OZMn1BLf5:7+82ovL67/LB,1536:3sPhq8eeeMfeweeeAeee9eeeAeeeJeeeceeeMReee0eee/Xuixj8DKjLIDTMXS4q:3EqJ5KDqgc1h1rqZtxnL,1536:ahiXeeeMfeweeeAeee9eeeAeeeJeeeceeeMReee0eeeHKieiRuIEISULJVCMUuN2:Qi6pD7X1h1qZtxnL,,768:3TcSedeje/e6eGee/eDenevepe57e5piFWzSnrgW/:3pedeje/e6eBe/eDenevepe57e58WSX,3072:+pH+hcYiU7wWFMSp6vmOWSWSfOMHyLFG30:MjYiUPuikm/SnOMHy5Gk,100.0,65.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
58,ALICE RAP,Addictions and Lifestyles In Contemporary Europe Reframing Addictions Project,http://www.alicerap.eu/,http://www.alicerap.eu/,http://www.alicerap.eu/resources/documents/doc_download/273-d2-1-stakeholder-ownership.html,http://alcoholpolicynetwork.eu/wp-content/uploads/2014/12/antoni_gual_ALICE_RAP.pdf,http://www.amphoraproject.net/files/Peter%20Anderson_AMPHORA-WHO_May4_ALICE%20RAP(1).pdf,http://www.cedostar.it/slides/24thElisad%20meeting%20-%20Liquori%20O%20Neil%20-%20ALICE%20RAP%20Addictions%20and%20Lifestyles%20in%20Contemporary%20Europe%20Reframing%20Addictions%20Project%20-%202012.pdf,https://www.thl.fi/tutkimus-ja-asiantuntijatyo/hankkeet-ja-ohjelmat/hankkeet/30113,https://edukad.etag.ee/project/3339,http://www.rand.org/randeurope/research/projects/alice-rap-reframing-approaches-to-addiction.html,http://www.bath.ac.uk/casp/projects/alice-rap/,http://www.shef.ac.uk/scharr/sections/ph/research/alpol/research/alicerap,768:od/nyEd7uw88DLaiIAlWOhqa1uWZg/oR5pAweZ+eoxAATejeBm2eqe7ew/e2cxO7:k/nyEJuw8CLaiXlWOkawOg/oR5pve8et,768:od/nyEdDuw88DLaiIAlWOhqa1uWZg/oR5pAweZ+eoxAATejeBm2eqe7ew/e2cxO7:k/nyEhuw8CLaiXlWOkawOg/oR5pve8et,24576:hBJqC0M15PMuotFaIG+2ohTr3gWI6ofvJ7cqjWX9yrrlzteGtVM:hBvIrRTr3gWZEW+rlMGte,49152:lt32hu0AwftZ+nWX41FfLWSTrrSS2uwxpmNknuOqItGP8:lEYYz947fl3F2uYINkn1qs,,12288:kBhjbgeecThLuuuuuuuu0c+KzeKibIzM9pFGWEMEJV32rAY5G1dIbRnJgsTP83DK:Cn3ecThLuuuuuuuu0c+KzeKibdeJVmsO,1536:V+GBwBlKrlnk/r1mKlH81le7jQpnfXsvQ6Qp:V+TGRk/hRc27jQpnaQ6Qp,768:raGmqHkKLFTXbMC8fOfoTtI843DWWX+K+t:raMEAfMCyTtI8kDP+KW,384:rqXMrTOpXxWYdDOxGEmlaPltC7pu4w/RI8ZBcfLaZ3Jio2uDpnrl4njdzT2hH/C8:eXKGBWY+COZO63JwinrwX2hfnA6z,384:BNKbBhWpOwd8beYp68GM6bTqgn8e4RvAUC6aLs1++:BiBhWpOwdoecmqg8emPCPLs1++,768:KcoxQ6YJJhLlK45AcfNDWefSvvlHxW0NRRkj:KcoxQNJzLlK45AcfNDmvvlHxWYRRkj,99.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
59,EPISTOP,Long term prospective study evaluating clinical and molecular biomarkers of epileptogenesis in a genetic model of epilepsy tuberous sclerosis complex,http://www.epistop.eu/,https://clinicaltrials.gov/ct2/show/NCT02098759,http://epistop.eu/index.php/about-the-project,http://epistop.eu/index.php/for-patients/english,http://www.e-tsc.eu/downloads/EPISTOP_info_ENG_slides.pdf,http://www.meduniwien.ac.at/homepage/1/content/science-research/third-party-funded-projects/fp7-projects/epistop-martha-feucht/,http://www.iimcb.gov.pl/archive-30/items/the-epistop-project-has-just-launched.html,http://www.sciencedirect.com/science/article/pii/S0887899414005256,https://www.linkedin.com/pub/christian-scheler/9a/3bb/522,https://www.linkedin.com/in/christian-scheler-5223bb9a,https://be.linkedin.com/in/chlo%25C3%25AB-scheldeman-02801898/en,384:ScBQGd9tSLpQaKPxFxtIidFVymTDKObtZ7WpzGenorO3B55KDorO0B85JDorODM4:ScBQuZPVym3bD78FaIagw5npT,384:LUCi7hE1atvc6x1hnZiFEYLYvBwlRfAaWivGf3m334+q9SS3cPW08h5knJhgH2Ps:LUf7xNIbtaiq9Smmq5WJVPs,384:ScAQGdupymYnQ9baZ7WpywH7UOe7voPyx31vCcd2X1dv9xRJ8nSoT:ScAQnymJbS7JQU9Lxwi5npT,384:ScEQGdUnymRnQxbFZ5Up4wwu5rKl7RK8Y9Jop2R9hizeYP30DqFk7iq/2X1dv9xO:ScEQhymOb75l65c7RKf/5npT,24576:VIa6C6W5teVeJJFa0Z0JxcXLh6YM0A3Pmswqx6NgMOI:VIaAytpbFuJx4LbhCmsMgMOI,768:LV87IlIBNd0Ndc+wuN9LUEE14P9ft71CCRYVxZxNmiNHHbQU:LVWIlIB8d7VRYVRP,192:2GRRCZzXiEuplcI0ai5gOiCKD+aiIqkXl19rRR6UNIybb4U:2G2ZzXiEuPcI0zrDKD+zZkVXv5NIyx,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
60,NORS,Demonstration Network Of ground based Remote Sensing Observations in support of the GMES Atmospheric Service,http://nors.aeronomie.be/,http://nors.aeronomie.be/,http://www.copernicus.eu/projects/nors,http://orbi.ulg.ac.be/handle/2268/131119,http://orbi.ulg.ac.be/bitstream/2268/131119/1/NORS_IGAC2012.pdf,http://www.researchgate.net/publication/258779139_Comparison_of_ground-based_remote_sensing_and_in-situ_observations_of_CO_CH4_and_O3_accounting_for_representativeness_uncertainty,http://core.ac.uk/display/13339514,http://www.ndsc.ncep.noaa.gov/hotnews/201205hn/,http://nors.aeronomie.be/index.php/results/10-posters,http://www.iapmw.unibe.ch/content.php/home/projects,http://www.geosci-model-dev.net/8/911/2015/gmd-8-911-2015.pdf,96:4bRUZ1CA5XZY/0InakTeLOHE8P5boXjn7EKhnApv0:EQY/0InaCovj,96:4bRUZ1CA5XZY/0InakTeLOHE8P5boXjn7EbhemApC0:EQY/0InaCoKeD,384:EANOI+6Jsb/Q0KYHX43hn2bGCEPyqiDDhVQrH4kSqiMJMosiNK:VOI+6Jsb/Q0KYHIh/y1DDhWTKWnK,192:2E1XUSJJSAZnpjz/coYokH500isUUJhzhD8V12uraOR:V1XUEJSAZnpjzUo9ky0wgDD8L2ub,6144:tamYtpZ0CRRRRRRRRBJAbwkMlWi4ZnUUSHuWL4AOJuTo9v5ShY6fpDqHlT9Yar:ICBF3YkAOJS4v5S2e6T9r,1536:pZ7rbrebLjHG4IS3idD4Lh35eHnQaxhbv8ZEnAAeoxxhZ:zg3IS3iD8Vor,192:cmTWQYDdP3bSuY6nh54sn4j4mTWRyXAZ6HCvwnyFd3OoqmlVhhiS+d11tuvX/H:nSQYZP3bSuK9TSRyX5HCvXOaV9nH,384:xhIUE2TaBiluMMUWDE6SquFv9/MaW5cSwuBW7g3:gUE2MKubVEwK/MwO3,192:G8kY/0InaYYoynY4ISCKmYkqrmM5uEJM+pdMvYb:GKblSCKMq6MnJM+pdME,96:IoeZ0Yg/V/m/Q/oF5v8mB/SA/S0/SZpO/4/x/B/0/7O/4d/x/B/0/7O/O+/x/B/P:FKPDtQ5VY4lsPJT+WZv1cla7j7B3,6144:17Ce3nfIIIuCuz4FoezHbCDu1zC7CP626RXUA+:1Ce3ngIIuCuz2Db07CP626RXUA+,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,SPACE-DATA ROUTERS,SPACE DATA ROUTERS For Exploiting Space DATA,http://www.spacedatarouters.eu/,http://www.spacedatarouters.eu/,http://www.spacedatarouters.eu/project/concepts/,http://www.researchgate.net/profile/Anastasios_Anastasiadis2/publication/260868015_Space_data_routers_Space_networking_for_enhancing_data_exploitation_for_space_weather_applications/links/54339aa40cf225bddcc9b1cf.pdf,https://www.researchgate.net/publication/230751517_Enhancing_space_data_exploitation_through_advanced_data_routing_protocols,http://arc.aiaa.org/doi/pdf/10.2514/6.2012-1294714,http://seom.esa.int/LPS13/9fc31f74/SDR_living_planet.pdf,http://www.helas.gr/conf/2011/posters/S_1/anastasiadis_2.pdf,http://www.cscan.org/?page=project&id=258,http://www.space.noa.gr/netspace/,https://sites.google.com/site/emamatas/projects,768:UvfCSKSLe05TlMgB/lnfFR3r+qIzux2sme+mtRvDRvBX+7r+1/NUZw/iRw:UvffKSLe05TlMqfFRb+qIzux2sme+mtj,768:UvfCSKSLe05TlMgB/lnfFR3r+qIzux2sme+mtRvDRvBX+7r+1/NUZw/iRH:UvffKSLe05TlMqfFRb+qIzux2sme+mtg,768:UTfCSKSLe05Tl9gB/lnfFR34xqzzux2sme+mtRvDRvBX+7r+1/NUZw/iRxH:UTffKSLe05Tl9qfFRIxqzzux2sme+mtu,12288:xVAlCWCNivrII/58HSBR7F/BQf/7fAsxWlXlCzMuItu:xVAQ/2suoqR7F/BMfqRlCzNWu,3072:njiAz/PIVWd5lLYbeUicGXz0Hj2XS3fxrblpy366lH4Q9p5bCRQSv8l1j5:nqVWXlLYbeUhGD0Hjdrblpy36aHJ9p5J,48:ImMqykyz156QKP9q7UcyqB6pQpstI8HEohqchXkM29QUfff8sCr:S7xURP90w0roYGXt29/fX8pr,49152:dJTY5Fl2m1Isu4xqnot8nrvmiPAXjChY/Qukp0gmPUvF2z4+tYPopb:dJ4IQ5YoS73A4AQuzlGszygh,24576:aqNt2WHBWIBKjiqgfK5XCmw2tzmCWKr5IwOi+rpVKFdV7rQbCcR:RNt2WxBKjiqTy2tqCWKmTK7DM,384:MItofcyfIMpv9mgAqA16SwXxW6S0Mu3YyJuw:Zblr03YyJV,192:PP4JGY5b+QCJYuWal3ocIhc+nS0wpXcL+g:KGCCXZ/I6+nS0wpsL+g,768:A/oZrMuDWbPbh0zw7iC1wkihY1xbysJSbldkV9h63WkRHXU/0Y9GB:Aa5W50z8uhY7b3J0ldkV9h6mkRHXU/0D,99.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,CASCEFF,Modelling of dependencies and cascading effects for emergency management in crisis situations,http://casceff.eu/en/Sidor/default.aspx,http://www.casceff.eu/,http://whatworks.college.police.uk/Research-Map/Pages/ResearchProject.aspx?projectid=345,http://www.casceff.eu/en/about/Sidor/default.aspx,http://www.lucram.lu.se/research/casceff,http://casceff.com/en/news/Sidor/NewreportReportofincidentmanagementincrisis.aspx,http://pauljreillydot.com/research/,http://www.brand.lth.se/research/human-behaviour-in-fire/casceff-eu-7th-framework-programme/?L=%2Fproc%2Fself%2Fenviron,http://www.crowdsourcedcrisis.info/#!about/c6v5,http://iscram2015.uia.no/wp-content/uploads/2015/03/EU-Symposium-Project-overview.pdf,https://www.linkedin.com/in/kathleen-van-heuverswyn-7542775,384:skfrs96diCYc8yMsMeRjvZcMQEz1JHCnNZ+5L+eAN5B//l0XEJw09/uZcA:sxpNfPsc61iQG/l8sx9WSA,384:skfrs96diCYc8yMsMeRjvZcMQEz1JHCnNZ+5L+eAN5B//l0XEJw09/uZcA:sxpNfPsc61iQG/l8sx9WSA,,384:sTBGaaIowclXmEN7OiMeRjvZctQtzpJt4E+Sl7Hbi9+09PuKcA:stOw6lZAsc0pTyv9GrA,384:G98fFSFBB9XZDkbSbW1b0gWFAtP7WrDEUZ/aBgNRiGka3PNBpbn5X2pjhKZf+HfL:iFI7WvEUABgjka3lB72pjhKZf+HuXfc,384:sEAndiCYc8ciDypSmfl0jnkIXAl1Jdm7I9N1hy0MeRjvZcdQpztJWtMSIH909vuk:sElNf1ndpIDOscItXs9mrA,768:xwSdcQffrPtZmZC90DF+cGNp9iug7JTpj6JbjNOldN04aYBDm5niWaOmsouPeAyl:xFZZmZCQTGNpjgtTpj6JbKdN04aYBDms,384:N8dtzUu4RqFAG562Q214vpqD41qnJnS2ZwYuGjx5JvS6KUANXR309nm3:N4qawEvPKUANXR309m3,384:KwJZUyrHEEWPv/FWfm88y/tYvaSYE0C24t/IWNwr2BizvWvu9m:KwJZUyrHEEWPv/F2m88y/tYvaSYPC24B,1536:E9uSIgVPMEYVRymn8IHcqxTO4kaDHW0/vf361J4Y:E9uwPMbymndrAsDHW0n/6rJ,,100.0,,36.0,0.0,38.0,0.0,0.0,0.0,0.0,
