FAMILIESANDSOCIETIES,Changing families and sustainable societies Policy contexts and diversity over the life course and across generations,http://www.familiesandsocieties.eu/,http://www.familiesandsocieties.eu/,http://www.oeaw.ac.at/wic/index.php?id=141,http://www.sociology.ox.ac.uk/funding/the-changing-role-of-children-and-societal-implications-assisted-reproduction-late-fertility-and-childlessness.html,http://www.sps.ed.ac.uk/staff/social_policy/koslowski_alison,http://www.population-europe.eu/event/third-annual-familiesandsocieties-stakeholder-seminar,http://europa.eu/epic/eu-activities/eu-funded-projects/demography-fertility/index_en.htm,http://www.population-europe.eu/statement/family-change-not-over,http://www.su.se/english/research/leading-research-areas/new-research-project-examines-changes-in-family-formation-and-social-policies-across-europe-1.121991,http://www.socialpolicy.ed.ac.uk/research/research_projects/current_projects/families_and_societies,http://partispace.eu/project/related-research-projects/
HLEG,High Level Expert Group on European Low Dose Risk Research,http://www.hleg.de/,http://www.melodi-online.eu/doc/HLEG_final_report.pdf,http://www.crealradiation.com/index.php/radiation-programme-projects/doremi,http://risk-ir.eu/,"http://www.fhi.no/eway/default.aspx?pid=240&trg=Content_6863&Main_6664=6898:0:25,8155:1:0:0:::0:0&MainContent_6898=6863:0:25,8168:1:0:0:::0:0&Content_6863=6866:97857::1:6865:13:::0:0",http://www.concert-h2020.eu/en/Concert_info/About_CONCERT,http://www.doremi-noe.net/pdf/events/4thperiodic/DoReMi_Workshop_on_implication_of_science_to_low_dose_risk_assessment_and_radiation_protection.pdf,http://www.concert-h2020.eu/~/media/Files/Concert/About_CONCERT_project_poster.pdf?la=en,https://www.helmholtz-muenchen.de/en/isb/research/platforms/doremi/training/index.html,https://agenda.infn.it/materialDisplay.py?contribId=3&materialId=slides&confId=7788,http://msu.euramet.org/health_2015/SRTs/SRT-h21.pdf
NOTOX,Predicting long term toxic effects using computer models based on systems characterization of organotypic cultures,http://www.notox-sb.eu/,http://notox-sb.eu/,http://eurice.eu/news/details/article/predicting-long-term-toxic-effects-using-computer-models-based-on-systems-characterization-of-organo/,http://www.cosmostox.eu/about/seurat/,http://notox-sb.eu/fileadmin/notox/downloads/NOTOX_Leaflet_scientific.pdf,http://phys.org/news/2015-10-toxicity-cutting-edge.html,http://www.seurat-1.eu/pages/cluster-projects/notox.php,http://www.eurotox2015.com/home/83/,http://www.iphc.cnrs.fr/NOTOX-project.html,http://www.seurat-1.eu/pages/library/links.php,http://www.horizonhealth.eu/project/predicting-long-term-toxic-effects-using-computer-models-based-systems-characterization
HEAR-EU,High resolution image based computational inner ear modelling for surgical planning of cochlear implantation,http://www.hear-eu.eu/,http://www.hear-eu.eu/,http://bookshop.europa.eu/en/research-eu-results-magazine-pbZZAC15010/downloads/ZZ-AC-15-010-EN-N/ZZAC15010ENN_002.pdf?FileName=ZZAC15010ENN_002.pdf&SKU=ZZAC15010ENN_PDF&CatalogueNumber=ZZ-AC-15-010-EN-N,http://www.hear-eu.eu/index.php/news/events,http://www.jmir.org/2013/11/e245?trendmd-shared=1,http://www.hear-eu.eu/index.php/publications,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3841349/,http://www.hear-eu.eu/index.php/consortium,https://hal.inria.fr/hal-01213341/document,https://nicolasduchateau.files.wordpress.com/2015/04/cmangado_cars_2015-01ok1.pdf,https://es.linkedin.com/pub/noem%C3%AD-carranza/5/3a2/156
GAMMA,Global ATM security management,http://www.gamma-project.eu/,http://www.gamma-project.eu/,http://www.eurocontrol.int/articles/atm-security,http://ecossian.eu/links/related-projects,http://www.innovationengineering.eu/portfolio/reside-boosting-demand-innovation-eu-refurbishment-market/,http://www.finmeccanica.com/documents/63265270/72323353/PR_21_oct_13_GAMMA_EN.pdf?download_file,http://www.innovationengineering.eu/portfolio/sesm-research-portal/,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6980330,http://www.innovationengineering.eu/portfolio/lightjumps-platform-cooperation-photonics-clusters/,http://www.42solutions.nl/category/quality-safety-security/,http://www.innovationengineering.eu/portfolio/indus3es-industrial-energy-and-environment-efficiency/
COSMOS+,Continuation Of the cooperation of Space NCPs as a Means to Optimise Services,http://ncp-space.net/,http://ncp-space.net/archive-of-pages/about-cosmos/about-us/,http://www.ims.rtu.lv/en/?page=projects,http://www.researchranking.org/index.php?action=partner&p=dxjy,http://www.ims.rtu.lv/?page=projekti,http://www.researchranking.org/index.php?action=partner&p=dAXl,https://www.linkedin.com/in/elena-giglio-2b440730,http://www.resac-bg.org/en/projects.html,"http://www.rtu.lv/component/option,com_docman/task,doc_download/gid,9837/rtu_fp_7_06.12.2013..pdf",http://www.mita.lt/lt/tarptautines-programos/7bp/lietuvos-projektai/,http://nano.ijs.si/K7_JSI%20Annual%20Report%202010.pdf
HYPOLED,High performance OLED microdisplays for mobile multimedia HMD and micro projection applications,http://www.hypoled.org/,http://www.hypoled.org/Documents/HYPOLED_M18PR_.pdf,http://www.comedd.fraunhofer.de/content/dam/comedd/common/products/COMEDD/hypoled-e.pdf,http://www.laserfocusworld.com/articles/2010/02/hypoled-digital-vga.html,http://www.digitimes.com.tw/tw/B2B/Seminar/Service/download/051A106060/051A106060_37P8LW5KV1LX32QF3SQ9.pdf,http://onlinelibrary.wiley.com/doi/10.1002/opph.201190023/pdf,http://www.epic-assoc.com/wp-content/uploads/2015/07/EPIC-directory-consortium-members-products-and-competences.docx,http://www.researchranking.org/index.php?action=partner&p=dVZY,http://link.springer.com/content/pdf/10.1007/978-3-642-28522-6_29.pdf,,
GENESYS,Generic embedded system platform,http://www.genesys-platform.eu/,http://ti.tuwien.ac.at/cps/research/projects/past-projects,http://msdl.cs.mcgill.ca/people/mosterman/workshops/date09/05_06a.pdf,http://ieeexplore.ieee.org/iel5/5783141/5783384/05783398.pdf?arnumber=5783398,https://ti.tuwien.ac.at/cps/people/elsalloum,https://www.deeds.informatik.tu-darmstadt.de/research/,http://www.vtt.fi/inf/pdf/publications/2009/p705.pdf,http://www.computer.org/csdl/mags/dt/2009/03/mdt2009030038-abs.html,http://rts.eit.uni-kl.de/fileadmin/publication_files/Fohler_Safecomp10.pdf,https://artemis-ia.eu/publication/download/1-2.pdf,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.154.4347&rep=rep1&type=pdf
FOODMANUFUTURE,Conceptual Design of a Food Manufacturing Research Infrastructure to boost up innovation in Food Industry,http://www.foodmanufuture.eu/,http://www.foodclusterinitiative.eu/uploads/files/executive-summary-final-report.pdf,http://www.foodmanufuture.eu/,http://www.foodclusterinitiative.eu/uploads/files/conceptual-design-report-full-text.pdf,http://www.isi.fraunhofer.de/isi-en/service/presseinfos/2014/pri-07-2014-food-manufuture-food-factory-of-the-future.php,http://www.campden.hu/eng/kpluszfpalyazatok.php,http://www.capinfood.eu/useful-links,https://www.linkedin.com/in/shima-shayanfar-1b18b046,https://www.susfood-era.net/index.php?index=101,https://it.linkedin.com/in/masoni,https://pt.linkedin.com/pub/jos%C3%A9-carlos-caldeira/9/81/3a1
HIGHTECH EUROPE,European Network for integrating novel technologies for food processing,http://www.hightecheurope.com/,http://www.agropolis.org/project-management/european-network-integrating-novel-technologies-food-processing-hightecheurope.php,https://www.wageningenur.nl/en/show/HighTech-Europe-European-network-for-integrating-novel-technologies-for-food-processing.htm,https://www.agropolis.fr/pdf/article-HTE-international-innovation.pdf,http://www.hightecheurope.eu/uploads/media/2013-11-24_D_6.11_White_Book_Agenda_European_high_tech_food_processing.pdf,http://www.foodmanufuture.eu/project,http://www.oecd.org/sti/nano/43277102.pdf,http://www.fisaonline.de/index.php?lang=en&act=institutions&i_id=1139,http://www.polsca.be/ppt/101027/IT.pdf,http://commnet.eu/02_Network/History.kl,http://www.vupp.cz/envupp/research.htm
