original-uri,memento-closest,memento-first,memento-last,timegate_uri
http://www.flabel.org/en/,http://web.archive.org/web/20130107034244/http://www.flabel.org/en/,http://web.archive.org/web/20090123034039/http://www.flabel.org/en/,http://web.archive.org/web/20160306103903/http://www.flabel.org/en/,http://timetravel.mementoweb.org/timegate/http://www.flabel.org/en/
http://www.cardiorisk.eu/,http://web.archive.org/web/20121209033524/http://www.cardiorisk.eu/,http://web.archive.org/web/20090824092333/http://www.cardiorisk.eu/,http://web.archive.org/web/20160305082252/http://www.cardiorisk.eu/,http://timetravel.mementoweb.org/timegate/http://www.cardiorisk.eu/
http://www.sedentexct.eu/,http://web.archive.org/web/20121203173538/http://www.sedentexct.eu/,http://web.archive.org/web/20080303155818/http://www.sedentexct.eu/,http://web.archive.org/web/20160307081628/http://www.sedentexct.eu/,http://timetravel.mementoweb.org/timegate/http://www.sedentexct.eu/
http://www.project-vision.eu/about-the-project,http://web.archive.org/web/20120208083521/http://www.project-vision.eu/about-the-project,http://web.archive.org/web/20120208083521/http://www.project-vision.eu/about-the-project,http://web.archive.org/web/20150216184742/http://www.project-vision.eu/about-the-project,http://timetravel.mementoweb.org/timegate/http://www.project-vision.eu/about-the-project
http://www.eurobroadmap.eu/,http://web.archive.org/web/20130831044541/http://www.eurobroadmap.eu/,http://web.archive.org/web/20101227123217/http://www.eurobroadmap.eu/,http://web.archive.org/web/20160315114904/http://www.eurobroadmap.eu/,http://timetravel.mementoweb.org/timegate/http://www.eurobroadmap.eu/
http://www.light-rolls.eu/,http://web.archive.org/web/20130611050044/http://www.light-rolls.eu/,http://web.archive.org/web/20090724121136/http://www.light-rolls.eu/,http://web.archive.org/web/20160305053422/http://www.light-rolls.eu/,http://timetravel.mementoweb.org/timegate/http://www.light-rolls.eu/
http://www.overcomingcancerwithresearch.eu/index.html,http://web.archive.org/web/20090220011254/http://www.overcomingcancerwithresearch.eu/index.html,http://web.archive.org/web/20090220011254/http://www.overcomingcancerwithresearch.eu/index.html,http://web.archive.org/web/20090220011254/http://www.overcomingcancerwithresearch.eu/index.html,http://timetravel.mementoweb.org/timegate/http://www.overcomingcancerwithresearch.eu/index.html
http://enaromatic.bio.demokritos.gr/,http://web.archive.org/web/20160214010823/http://enaromatic.bio.demokritos.gr/,http://web.archive.org/web/20160214010823/http://enaromatic.bio.demokritos.gr/,http://web.archive.org/web/20160214010823/http://enaromatic.bio.demokritos.gr/,http://timetravel.mementoweb.org/timegate/http://enaromatic.bio.demokritos.gr/
http://www.zurkoresearch.com/aptar/,http://web.archive.org/web/20140110144400/http://www.zurkoresearch.com/aptar/,http://web.archive.org/web/20090523084602/http://www.zurkoresearch.com/aptar/,http://web.archive.org/web/20150221182111/http://www.zurkoresearch.com/aptar/,http://timetravel.mementoweb.org/timegate/http://www.zurkoresearch.com/aptar/
http://www.talos-border.eu/,http://web.archive.org/web/20121123015822/http://www.talos-border.eu/,http://web.archive.org/web/20100719003134/http://www.talos-border.eu/,http://web.archive.org/web/20160313141325/http://www.talos-border.eu/,http://timetravel.mementoweb.org/timegate/http://www.talos-border.eu/
http://microflex.ecs.soton.ac.uk/,http://web.archive.org/web/20110807095750/http://microflex.ecs.soton.ac.uk/,http://web.archive.org/web/20090218233739/http://microflex.ecs.soton.ac.uk/,http://web.archive.org/web/20150922185523/http://microflex.ecs.soton.ac.uk/,http://timetravel.mementoweb.org/timegate/http://microflex.ecs.soton.ac.uk/
http://www.dismeval.eu/,http://web.archive.org/web/20130527185347/http://www.dismeval.eu/,http://web.archive.org/web/20100301065054/http://www.dismeval.eu/,http://web.archive.org/web/20160313111315/http://www.dismeval.eu/,http://timetravel.mementoweb.org/timegate/http://www.dismeval.eu/
http://resilience2050.innaxis.org/,,,,http://timetravel.mementoweb.org/timegate/http://resilience2050.innaxis.org/
http://www.alight-project.eu/,,,,http://timetravel.mementoweb.org/timegate/http://www.alight-project.eu/
http://www.susfoflex.com/,http://web.archive.org/web/20130209210710/http://www.susfoflex.com/,http://web.archive.org/web/20130209210710/http://www.susfoflex.com/,http://web.archive.org/web/20160306001855/http://www.susfoflex.com/,http://timetravel.mementoweb.org/timegate/http://www.susfoflex.com/
http://www.hit-gate.eu/,http://web.archive.org/web/20130804025954/http://www.hit-gate.eu/,http://web.archive.org/web/20130804025954/http://www.hit-gate.eu/,http://web.archive.org/web/20160315121210/http://www.hit-gate.eu/,http://timetravel.mementoweb.org/timegate/http://www.hit-gate.eu/
http://eurofitfp7.eu/,http://web.archive.org/web/20131210231901/http://eurofitfp7.eu/,http://web.archive.org/web/20131210231901/http://eurofitfp7.eu/,http://web.archive.org/web/20160313121911/http://eurofitfp7.eu/,http://timetravel.mementoweb.org/timegate/http://eurofitfp7.eu/
http://www.imp.uni-erlangen.de/BreastCT/,,,,http://timetravel.mementoweb.org/timegate/http://www.imp.uni-erlangen.de/BreastCT/
https://sites.google.com/site/ecoadaptproject/,http://web.archive.org/web/20140413020219/http://sites.google.com/site/ecoadaptproject/,http://web.archive.org/web/20140413020219/http://sites.google.com/site/ecoadaptproject/,http://web.archive.org/web/20140413020219/http://sites.google.com/site/ecoadaptproject/,http://timetravel.mementoweb.org/timegate/https://sites.google.com/site/ecoadaptproject/
http://www.systemsmicroscopy.eu/,http://web.archive.org/web/20121209013319/http://www.systemsmicroscopy.eu/,http://web.archive.org/web/20121209013319/http://www.systemsmicroscopy.eu/,http://web.archive.org/web/20160307042349/http://www.systemsmicroscopy.eu/,http://timetravel.mementoweb.org/timegate/http://www.systemsmicroscopy.eu/
http://filestore.nanoinsulate.eu/,,,,http://timetravel.mementoweb.org/timegate/http://filestore.nanoinsulate.eu/
http://www.csr-impact.eu/,http://web.archive.org/web/20121220090658/http://www.csr-impact.eu/,http://web.archive.org/web/20100522031659/http://www.csr-impact.eu/,http://web.archive.org/web/20160306140652/http://www.csr-impact.eu/,http://timetravel.mementoweb.org/timegate/http://www.csr-impact.eu/
http://pathway27.eu/,http://web.archive.org/web/20130815214036/http://pathway27.eu/,http://web.archive.org/web/20130815214036/http://pathway27.eu/,http://web.archive.org/web/20160313035944/http://pathway27.eu/,http://timetravel.mementoweb.org/timegate/http://pathway27.eu/
http://www.afhelo.eu/,http://web.archive.org/web/20130317093402/http://www.afhelo.eu/,http://web.archive.org/web/20130317093402/http://www.afhelo.eu/,http://web.archive.org/web/20160110085925/http://www.afhelo.eu/,http://timetravel.mementoweb.org/timegate/http://www.afhelo.eu/
http://heranet.info/,http://web.archive.org/web/20121221051747/http://heranet.info/,http://web.archive.org/web/20070310082639/http://heranet.info/,http://web.archive.org/web/20160312221007/http://heranet.info/,http://timetravel.mementoweb.org/timegate/http://heranet.info/
http://www.grincoh.eu/,http://web.archive.org/web/20130321052330/http://www.grincoh.eu/,http://web.archive.org/web/20130321052330/http://www.grincoh.eu/,http://web.archive.org/web/20160311150143/http://www.grincoh.eu/,http://timetravel.mementoweb.org/timegate/http://www.grincoh.eu/
http://eu-priority.org/,http://web.archive.org/web/20130508181544/http://eu-priority.org/,http://web.archive.org/web/20130508181544/http://eu-priority.org/,http://web.archive.org/web/20160304165733/http://eu-priority.org/,http://timetravel.mementoweb.org/timegate/http://eu-priority.org/
https://www.angiopredict.com/,http://web.archive.org/web/20130704201946/https://www.angiopredict.com/,http://web.archive.org/web/20130704201944/http://www.angiopredict.com/,http://web.archive.org/web/20160307030600/http://www.angiopredict.com/,http://timetravel.mementoweb.org/timegate/https://www.angiopredict.com/
http://tefles.eu/,http://web.archive.org/web/20120906032953/http://tefles.eu/,http://web.archive.org/web/20111016203548/http://tefles.eu/,http://web.archive.org/web/20160305121136/http://tefles.eu/,http://timetravel.mementoweb.org/timegate/http://tefles.eu/
http://www.fp7-marinet.eu/,http://web.archive.org/web/20130318072958/http://www.fp7-marinet.eu/,http://web.archive.org/web/20120108044010/http://www.fp7-marinet.eu/,http://web.archive.org/web/20160305174321/http://www.fp7-marinet.eu/,http://timetravel.mementoweb.org/timegate/http://www.fp7-marinet.eu/
http://zf-health.org/,http://web.archive.org/web/20130116160616/http://zf-health.org/,http://web.archive.org/web/20101211084541/http://zf-health.org/,http://web.archive.org/web/20160315192938/http://zf-health.org/,http://timetravel.mementoweb.org/timegate/http://zf-health.org/
http://www.medinaproject.eu/,http://web.archive.org/web/20131019115835/http://www.medinaproject.eu/,http://web.archive.org/web/20120319010735/http://www.medinaproject.eu/,http://web.archive.org/web/20160309125357/http://www.medinaproject.eu/,http://timetravel.mementoweb.org/timegate/http://www.medinaproject.eu/
http://www.epiccvd.eu/,http://web.archive.org/web/20130428183457/http://www.epiccvd.eu/,http://web.archive.org/web/20130428183457/http://www.epiccvd.eu/,http://web.archive.org/web/20160307115748/http://www.epiccvd.eu/,http://timetravel.mementoweb.org/timegate/http://www.epiccvd.eu/
http://www.soziologie.uni-konstanz.de/alacs/project/,http://web.archive.org/web/20130106215642/http://www.soziologie.uni-konstanz.de/alacs/project/,http://web.archive.org/web/20121107010346/http://www.soziologie.uni-konstanz.de/alacs/project/,http://web.archive.org/web/20131110063120/http://www.soziologie.uni-konstanz.de/alacs/project/,http://timetravel.mementoweb.org/timegate/http://www.soziologie.uni-konstanz.de/alacs/project/
http://smartcatch.pera.com/,http://web.archive.org/web/20120904111855/http://smartcatch.pera.com/,http://web.archive.org/web/20120904111855/http://smartcatch.pera.com/,http://web.archive.org/web/20120904111855/http://smartcatch.pera.com/,http://timetravel.mementoweb.org/timegate/http://smartcatch.pera.com/
http://www.radionet-eu.org/,http://web.archive.org/web/20130115231756/http://www.radionet-eu.org/,http://web.archive.org/web/20031027194108/http://www.radionet-eu.org/,http://web.archive.org/web/20160312172026/http://www.radionet-eu.org/,http://timetravel.mementoweb.org/timegate/http://www.radionet-eu.org/
http://www.eu-mascara.eu/index.php,http://web.archive.org/web/20130906054208/http://www.eu-mascara.eu/index.php,http://web.archive.org/web/20130906054208/http://www.eu-mascara.eu/index.php,http://web.archive.org/web/20150814022748/http://www.eu-mascara.eu/index.php,http://timetravel.mementoweb.org/timegate/http://www.eu-mascara.eu/index.php
http://aida2020.web.cern.ch/,http://web.archive.org/web/20150530195724/http://aida2020.web.cern.ch/,http://web.archive.org/web/20150530195724/http://aida2020.web.cern.ch/,http://web.archive.org/web/20150912141649/http://aida2020.web.cern.ch/,http://timetravel.mementoweb.org/timegate/http://aida2020.web.cern.ch/
http://www.accesstopharmaceuticals.org/,http://web.archive.org/web/20130817135815/http://www.accesstopharmaceuticals.org/,http://web.archive.org/web/20110806153427/http://www.accesstopharmaceuticals.org/,http://web.archive.org/web/20160312105204/http://www.accesstopharmaceuticals.org/,http://timetravel.mementoweb.org/timegate/http://www.accesstopharmaceuticals.org/
http://improve-research.eu/,http://web.archive.org/web/20130405170645/http://improve-research.eu/,http://web.archive.org/web/20130405170645/http://improve-research.eu/,http://web.archive.org/web/20160313124218/http://improve-research.eu/,http://timetravel.mementoweb.org/timegate/http://improve-research.eu/
http://www.biomarcare.eu/,http://web.archive.org/web/20130422170839/http://www.biomarcare.eu/,http://web.archive.org/web/20130422170839/http://www.biomarcare.eu/,http://web.archive.org/web/20160312203516/http://www.biomarcare.eu/,http://timetravel.mementoweb.org/timegate/http://www.biomarcare.eu/
http://www.sustaincity.org/,http://web.archive.org/web/20130829021908/http://www.sustaincity.org/,http://web.archive.org/web/20110522181539/http://www.sustaincity.org/,http://web.archive.org/web/20150906090915/http://www.sustaincity.org/,http://timetravel.mementoweb.org/timegate/http://www.sustaincity.org/
http://www.eldia-project.org/,http://web.archive.org/web/20130510213212/http://www.eldia-project.org/,http://web.archive.org/web/20091024074211/http://www.eldia-project.org/,http://web.archive.org/web/20160305033140/http://www.eldia-project.org/,http://timetravel.mementoweb.org/timegate/http://www.eldia-project.org/
http://irissproject.eu/,http://web.archive.org/web/20130127025128/http://irissproject.eu/,http://web.archive.org/web/20120401014358/http://irissproject.eu/,http://web.archive.org/web/20160305204920/http://irissproject.eu/,http://timetravel.mementoweb.org/timegate/http://irissproject.eu/
http://www.eu-tiara.eu/,http://web.archive.org/web/20120427174107/http://www.eu-tiara.eu/,http://web.archive.org/web/20110114174220/http://www.eu-tiara.eu/,http://web.archive.org/web/20160304103036/http://www.eu-tiara.eu/,http://timetravel.mementoweb.org/timegate/http://www.eu-tiara.eu/
http://www.helmholtz-muenchen.de/isb/forschung/plattformen/darkrisk/index.html,http://web.archive.org/web/20130712130446/http://www.helmholtz-muenchen.de/isb/forschung/plattformen/darkrisk/index.html,http://web.archive.org/web/20130712130446/http://www.helmholtz-muenchen.de/isb/forschung/plattformen/darkrisk/index.html,http://web.archive.org/web/20150323161158/http://www.helmholtz-muenchen.de/isb/forschung/plattformen/darkrisk/index.html,http://timetravel.mementoweb.org/timegate/http://www.helmholtz-muenchen.de/isb/forschung/plattformen/darkrisk/index.html
http://www.3d-forensics.de/,http://web.archive.org/web/20141218205556/http://www.3d-forensics.de/,http://web.archive.org/web/20130519183951/http://www.3d-forensics.de/,http://web.archive.org/web/20160316071148/http://www.3d-forensics.de/,http://timetravel.mementoweb.org/timegate/http://www.3d-forensics.de/
http://www.atherobcell.eu/,http://web.archive.org/web/20160125231605/http://www.atherobcell.eu/,http://web.archive.org/web/20160125231605/http://www.atherobcell.eu/,http://web.archive.org/web/20160304171818/http://www.atherobcell.eu/,http://timetravel.mementoweb.org/timegate/http://www.atherobcell.eu/
http://www.proecowine.eu/,http://web.archive.org/web/20130528092359/http://www.proecowine.eu/,http://web.archive.org/web/20130528092359/http://www.proecowine.eu/,http://web.archive.org/web/20160310051840/http://www.proecowine.eu/,http://timetravel.mementoweb.org/timegate/http://www.proecowine.eu/
http://systemage.eu/,http://web.archive.org/web/20130829223649/http://systemage.eu/,http://web.archive.org/web/20130829223649/http://systemage.eu/,http://web.archive.org/web/20160313142059/http://systemage.eu/,http://timetravel.mementoweb.org/timegate/http://systemage.eu/
http://www.biolisme.eu/bases/biolisme.nsf/webContents/Bienvenidos,,,,http://timetravel.mementoweb.org/timegate/http://www.biolisme.eu/bases/biolisme.nsf/webContents/Bienvenidos
http://www.meprocs.eu/,http://web.archive.org/web/20130428022157/http://www.meprocs.eu/,http://web.archive.org/web/20130428022157/http://www.meprocs.eu/,http://web.archive.org/web/20160111130522/http://www.meprocs.eu/,http://timetravel.mementoweb.org/timegate/http://www.meprocs.eu/
http://www.chancefood.eu/,http://web.archive.org/web/20130619172410/http://www.chancefood.eu/,http://web.archive.org/web/20110611075259/http://www.chancefood.eu/,http://web.archive.org/web/20160305120854/http://www.chancefood.eu/,http://timetravel.mementoweb.org/timegate/http://www.chancefood.eu/
http://www.harmles.eu/,http://web.archive.org/web/20130815095315/http://www.harmles.eu/,http://web.archive.org/web/20130815095315/http://www.harmles.eu/,http://web.archive.org/web/20160311234956/http://www.harmles.eu/,http://timetravel.mementoweb.org/timegate/http://www.harmles.eu/
http://www.spartanproject.eu/,http://web.archive.org/web/20141012004504/http://www.spartanproject.eu/,http://web.archive.org/web/20141012004504/http://www.spartanproject.eu/,http://web.archive.org/web/20150507120606/http://www.spartanproject.eu/,http://timetravel.mementoweb.org/timegate/http://www.spartanproject.eu/
http://www.vitruv-project.eu/consortium.html,http://web.archive.org/web/20130217055338/http://www.vitruv-project.eu/consortium.html,http://web.archive.org/web/20130217055338/http://www.vitruv-project.eu/consortium.html,http://web.archive.org/web/20130217055338/http://www.vitruv-project.eu/consortium.html,http://timetravel.mementoweb.org/timegate/http://www.vitruv-project.eu/consortium.html
https://www.sesame-project.eu/,https://archive.is/20130412162305/http://www.sesame-project.eu/,https://archive.is/20130412162305/http://www.sesame-project.eu/,http://web.archive.org/web/20160305233354/http://www.sesame-project.eu/,http://timetravel.mementoweb.org/timegate/https://www.sesame-project.eu/
http://www.fp7-caper.eu/,https://archive.is/20140609220107/http://www.fp7-caper.eu/,https://archive.is/20140609220107/http://www.fp7-caper.eu/,https://archive.is/20140609220107/http://www.fp7-caper.eu/,http://timetravel.mementoweb.org/timegate/http://www.fp7-caper.eu/
http://www.food4me.org/,http://web.archive.org/web/20130119212932/http://www.food4me.org/,http://web.archive.org/web/20110707124710/http://www.food4me.org/,http://web.archive.org/web/20160305090139/http://www.food4me.org/,http://timetravel.mementoweb.org/timegate/http://www.food4me.org/
http://www.virtuoso.eu/,http://web.archive.org/web/20121227115551/http://www.virtuoso.eu/,http://web.archive.org/web/20110107192219/http://www.virtuoso.eu/,http://web.archive.org/web/20160216094027/http://www.virtuoso.eu/,http://timetravel.mementoweb.org/timegate/http://www.virtuoso.eu/
http://cartardis.eu/,http://web.archive.org/web/20150326044647/http://cartardis.eu/,http://web.archive.org/web/20150326044647/http://cartardis.eu/,http://web.archive.org/web/20160314064518/http://cartardis.eu/,http://timetravel.mementoweb.org/timegate/http://cartardis.eu/
http://www.embrace-project.eu/,http://web.archive.org/web/20130313091536/http://www.embrace-project.eu/,http://web.archive.org/web/20130313091536/http://www.embrace-project.eu/,http://web.archive.org/web/20160316095720/http://www.embrace-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.embrace-project.eu/
http://www.euroforgen.eu/,http://wayback.archive-it.org/all/20121229100843/http://www.euroforgen.eu/,http://web.archive.org/web/20120518103341/http://www.euroforgen.eu/,http://web.archive.org/web/20160305233612/http://www.euroforgen.eu/,http://timetravel.mementoweb.org/timegate/http://www.euroforgen.eu/
http://www.turas-cities.org/,https://archive.is/20130416014016/http://www.turas-cities.org/,http://web.archive.org/web/20111228164629/http://www.turas-cities.org/,http://web.archive.org/web/20160307005057/http://www.turas-cities.org/,http://timetravel.mementoweb.org/timegate/http://www.turas-cities.org/
http://www.predict-project.eu/,http://web.archive.org/web/20150224014613/http://www.predict-project.eu/,http://web.archive.org/web/20150224014613/http://www.predict-project.eu/,http://web.archive.org/web/20160310045622/http://www.predict-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.predict-project.eu/
http://www.speedkits.eu/,http://web.archive.org/web/20130422232056/http://www.speedkits.eu/,http://web.archive.org/web/20130422232054/http://www.speedkits.eu/,http://web.archive.org/web/20160306144107/http://www.speedkits.eu/,http://timetravel.mementoweb.org/timegate/http://www.speedkits.eu/
http://www.sawsoc.eu/,http://web.archive.org/web/20160307115208/http://www.sawsoc.eu/,http://web.archive.org/web/20160307115208/http://www.sawsoc.eu/,http://web.archive.org/web/20160307115208/http://www.sawsoc.eu/,http://timetravel.mementoweb.org/timegate/http://www.sawsoc.eu/
http://www.coltheres.org/,http://web.archive.org/web/20130508132640/http://www.coltheres.org/,http://web.archive.org/web/20130508132637/http://www.coltheres.org/,http://web.archive.org/web/20160305195853/http://www.coltheres.org/,http://timetravel.mementoweb.org/timegate/http://www.coltheres.org/
http://www.promerc.eu/,http://web.archive.org/web/20141118205951/http://www.promerc.eu/,http://web.archive.org/web/20141118205951/http://www.promerc.eu/,http://web.archive.org/web/20160315172716/http://www.promerc.eu/,http://timetravel.mementoweb.org/timegate/http://www.promerc.eu/
http://www.fibrotargets.eu/,http://web.archive.org/web/20160111173658/http://www.fibrotargets.eu/,http://web.archive.org/web/20160111173658/http://www.fibrotargets.eu/,http://web.archive.org/web/20160314010004/http://www.fibrotargets.eu/,http://timetravel.mementoweb.org/timegate/http://www.fibrotargets.eu/
http://syrtoproject.eu/,http://web.archive.org/web/20140928135608/http://syrtoproject.eu/,http://web.archive.org/web/20140928135608/http://syrtoproject.eu/,http://web.archive.org/web/20160111085525/http://syrtoproject.eu/,http://timetravel.mementoweb.org/timegate/http://syrtoproject.eu/
http://irena.aalto.fi/,http://web.archive.org/web/20150324033641/http://irena.aalto.fi/,http://web.archive.org/web/20150324033641/http://irena.aalto.fi/,http://web.archive.org/web/20160210211144/http://irena.aalto.fi/,http://timetravel.mementoweb.org/timegate/http://irena.aalto.fi/
http://www.atheroflux.eu/,http://web.archive.org/web/20140706203240/http://www.atheroflux.eu/,http://web.archive.org/web/20140706203240/http://www.atheroflux.eu/,http://web.archive.org/web/20160306031546/http://www.atheroflux.eu/,http://timetravel.mementoweb.org/timegate/http://www.atheroflux.eu/
http://www.culprit-shock.eu/,http://web.archive.org/web/20150524035551/http://www.culprit-shock.eu/,http://web.archive.org/web/20150524035551/http://www.culprit-shock.eu/,http://web.archive.org/web/20160224161216/http://www.culprit-shock.eu/,http://timetravel.mementoweb.org/timegate/http://www.culprit-shock.eu/
http://www.glass-project.eu/,http://web.archive.org/web/20130829210302/http://www.glass-project.eu/,http://web.archive.org/web/20130829210302/http://www.glass-project.eu/,http://web.archive.org/web/20160306052530/http://www.glass-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.glass-project.eu/
