,acronym,title,projectUrl,foundProjectUrl1,foundProjectUrl2,foundProjectUrl3,foundProjectUrl4,foundProjectUrl5,foundProjectUrl6,foundProjectUrl7,foundProjectUrl8,foundProjectUrl9,foundProjectUrl10,projectUrlHash,foundProjectUrl1Hash,foundProjectUrl2Hash,foundProjectUrl3Hash,foundProjectUrl4Hash,foundProjectUrl5Hash,foundProjectUrl6Hash,foundProjectUrl7Hash,foundProjectUrl8Hash,foundProjectUrl9Hash,foundProjectUrl10Hash,MatchScore1,MatchScore2,MatchScore3,MatchScore4,MatchScore5,MatchScore6,MatchScore7,MatchScore8,MatchScore9,MatchScore10
68,GRAFOL,GRAPHENE CHEMICAL VAPOUR DEPOSITION ROLL TO ROLL TECHNOLOGY,http://www.grafol.eu/,http://cordis.europa.eu/publication/rcn/16489_en.html,http://cordis.europa.eu/project/rcn/101387_en.html,http://www.scienceworldreport.com/articles/9413/20130911/graphene-mass-production-roll-cvd-oled.htm,http://investorintel.com/technology-metals-press/graphene-mass-production-roll-roll/,https://en.wikipedia.org/wiki/Chemical_vapor_deposition,http://arxiv.org/pdf/1005.1510,http://www.fhi-berlin.mpg.de/acnew/department/media/fhi__department_ac_poster__2014_02_06.pdf,http://www.fhi-berlin.mpg.de/acnew/department/media/fhi__department_ac_poster__2013_04_08.pdf,http://www.nature.com/nnano/journal/v5/n8/abs/nnano.2010.132.html,http://mnwave.epfl.ch/projects_support,96:2tRCmriDpurfdt2whls8G5Pm/rAiO6ylJct+anwkS1fYokuISjkGQWhdnYtQWG2q:mRCmrsuGkzAbTkS9ldx,384:9dP1i6dvRq7fBgOYdkF7ksTAiOu76R2t4X282O292e2pktOF7GZLtOFp1dZ73ct4:9dP1i6dvRq70GF7x7/4L7p7R,,,,,,,,,,0.0,,,,,,,,,
69,MUPROD,Innovative proactive Quality Control system for in process multi stage defect reduction,http://www.muprod.eu/,http://www.muprod.eu/,http://www.muprod.eu/fotos/publications/MUPROD-%20General%20Overview%20-%20Ainhoa%20G.pdf,http://cordis.europa.eu/project/rcn/101639_en.html,http://cordis.europa.eu/result/rcn/58727_en.html,http://4zdm.eu/index.php/muprod,http://first.aster.it/_aster_/viewNews?ID=25527,http://www.engineersjournal.ie/2014/02/27/quality-control-system-means-zero-tolerance-for-manufacturing-faults/,https://www.linkedin.com/in/matteomaggioni,http://cadlab.net.technion.ac.il/research/,https://www.deepdyve.com/lp/institute-of-electrical-and-electronics-engineers/proactive-quality-control-system-for-defect-reduction-in-the-Focq3egGOB,96:6e+eaSel2NwmFrFOFQFHQFRVFXFBMFVMHBZiYGbU3YLq6eVDZnEs1nK8o1TvujKE:6yaxJmFFzEeujAT2jYjK,96:6e+eaSel2NwmFrFOFQFHQFRVFXFBMFVMHBZiYGbU3YLq6eVDZnEs1nK8o1TvujKE:6yaxJmFFzEeujAT2jYjK,,,,,,,,,,100.0,,,,,,,,,
70,MOVE IT!,Modernisation of Vessels for Inland waterway freight Transport,http://www.moveit-fp7.eu/,http://cordis.europa.eu/project/rcn/100821_en.html,http://www.2020-horizon.com/MOVE-IT-Modernisation-of-Vessels-for-Inland-waterway-freight-Transport(MOVE-IT-)-s189.html,http://cordis.europa.eu/result/rcn/163291_en.html,http://www.dst-org.de/projekte/projekte/Move_It/WP8.1_D2.html,http://www.dst-org.de/projekte/projekte/Move_It/WP8.1.html,https://www.linkedin.com/in/erwinvanheumen,http://www.danube-navigation.eu/pages/projects/fleet,http://www.moveit-fp7.eu/,http://www.researchgate.net/publication/266088922_Environmental_and_economic_analysis_of_the_five_MoVe_IT%21_vessels,http://www.2020-horizon.com/SHIP-STUDIO-SARL-p1362g1.html,1536:dvMefyUBq8SOUYFHyj2SLQvttMnUVvULGShjQLyDzt04LVoWa:dksyUBq8SOU32SLQvttMnUVvULGShjQ3,768:9dX1i6dPRq70GF7g7/4n7fysvLcvOvNR0qTmvqRWiAWdNEo/SjOt47R:H1i6dPg0sQGapGLaR,,,,,,,,,,0.0,,,,,,,,,
71,RECOVER,Science based remote sensing services to support REDD and sustainable forest management in tropical region,http://www.vtt.fi/sites/recover/en,http://theredddesk.org/printpdf/countries/initiatives/science-based-remote-sensing-services-support-redd-and-sustainable-forest,http://theredddesk.org/countries/initiatives/science-based-remote-sensing-services-support-redd-and-sustainable-forest,http://www.wageningenur.nl/en/show/RECOVER-Science-based-remote-sensing-services-to-support-REDD-and-sustainable-forest-management-in-tropical-region.htm,http://www.earthobservations.org/documents/meetings/201205_gepw6/ss_we_cl_gf_recover_pedrazzani.pdf,http://www.researchgate.net/profile/Matthieu_Molinier/publication/267155164_Monitoring_forest_cover_in_Chiapas_Mexico_to_support_REDD__Results_of_the_ReCover_project/links/5446b3e70cf2d62c304fcaf8.pdf,http://www.congrexprojects.com/docs/12c04_docs/2-sentinel2_symposium_hame.pdf,http://www.eorc.jaxa.jp/ALOS/en/kyoto/jan2011_kc15/pdf/2-6_kc15_vtt_recover_general.pdf,http://www.geoss.de/redd/Presentations_tech_side_event/03_Enssle_Uni_Freiburg.pdf,http://www.vcard.wur.nl/Views/Profile/View.aspx?id=39359&ln=nl,http://www.wageningenur.nl/en/Persons/J-Johannes-Reiche-MSc.htm,768:b8gAvzTWSmSaSLyrrVjBLFYF9yQXmjt/dvMLFFPJpY/nY95eaq65fYFH4HlcsqyB:b8gAvzTWSmSaSLyrrVjFFYF9yQXmjt/a,1536:QkLspBK+QKmS2VOIyMj0ebni6QfmnMANJ2:QkLIKlVNy40ebi6xnxNJ2,,,,,,,,,,0.0,,,,,,,,,
72,E-RARE-2,ERA Net on Rare Diseases,http://www.erare.eu/,http://www.erare.eu/,http://www.erare.eu/joint-call/6th-joint-call-european-research-projects-rare-diseases-jtc-2014-innovative-therapeutic,https://www.facebook.com/E-Rare-ERANet-for-Research-Programmes-on-Rare-Diseases-521902444498038/,http://www.eurordis.org/IMG/pdf/borensztein-amm07.pdf,http://www.facebook.com/pages/E-Rare-ERANet-for-Research-Programmes-on-Rare-Diseases/521902444498038?fref=ts,http://www.ist-world.org/ProjectDetails.aspx?ProjectId=c4684e951d4544c2a7f9baad271ee617,http://cihr-irsc.gc.ca/e/47628.html,http://www.coolsocial.net/sites/www/e-rare.eu.html,http://assr.regione.emilia-romagna.it/it/notizie/2014/era-net-info-day/intervento-di-daria-julkowska,http://www.dnwm.cm-uj.krakow.pl/formularze/projekty_badawcze/eranet/Guidelines_for_Applicants_E-Rare-2_JTC2012.pdf,3072:fumr2nlWJq6/UAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUSs7yVoms:Dsn15uBC2YQk/6MdVEaxIMUXVDv,3072:fumr2nlWJq6/UAFkDrLSA9DstBC49YQkyg11p6H5edVH6KQa4etmmIMUSs7yVoms:Dsn15uBC2YQk/6MdVEaxIMUXVDv,,,,,,,,,,100.0,,,,,,,,,
73,SOMABAT,Development of novel SOlid MAterials for high power Li polymer BATteries SOMABAT Recyclability of components,http://www.somabat.eu/,http://cordis.europa.eu/project/rcn/97647_en.html,http://www.springer.com/cda/content/document/cda_downloaddocument/9783319127057-c2.pdf?SGWID=0-0-45-1491994-p177051544,http://cordis.europa.eu/result/rcn/153375_en.html,http://www.researchgate.net/publication/261173711_SOMABAT-_Development_of_novel_SOlid_MAterials_for_high_power_Li_polymer_BATteries_(SOMABAT)_Recyclability_of_components-Press_release,http://www.2020-horizon.com/SOMABAT-Development-of-novel-SOlid-MAterials-for-high-power-Li-polymer-BATteries-(SOMABAT)-Recyclability-of-components-(SOMABAT)-s6067.html,http://www.springerprofessional.de/002---development-of-novel-solid-materials-for-high-power-li-polymer-batteries-somabat-recyclability-of-components/5513716.html,http://orbi.ulg.ac.be/handle/2268/169783,http://www.greencarcongress.com/2011/03/somabat-20110302.html,http://somabat1.ite.es/,http://acad-icht.tm.edu.ro/manifestari/SOMABATM18/SOMABATBookOfAbstracts.pdf,3:ng2m4YHPJ395hhrIqcGxK2ANK5Y/m0gIgCBK1Mn:zExhVAY6/m0SC81M,768:9dQ1i6daRq70GF7H7/4n7USJITbHZGiWJkn3QqnZBj8pb7R:A1i6dag0sbGmRKS2R,,,,,,,,,,0.0,,,,,,,,,
74,ERMITAGE,Enhancing Robustness and Model Integration for The Assessment of Global Environmental Change,http://ermitage.cs.man.ac.uk/,http://cordis.europa.eu/project/rcn/97081_en.html,http://ermitage.cs.man.ac.uk/?q=about,http://ermitage.cs.man.ac.uk/sites/default/files/Progress_update_M23.pdf,http://gemini-e3.epfl.ch/files/content/sites/gemini-e3/files/shared/Working%20Paper/Integrating%20climate%20change%20impacts%20in%20GEMINI-E3,http://leure.epfl.ch/homepage,http://www.eusem.com/body/CE/EUproj/CE34.htm,http://www.cs.manchester.ac.uk/our-research/activities/cnc/,http://www.open.ac.uk/research/main/news/new-model-framework-links-impacts-and-economics-climate-change,https://www.linkedin.com/in/oluwole-oyebamiji-42b8512a,https://www.linkedin.com/pub/oluwole-oyebamiji/2a/851/42b,384:Ngih3IYkHspJBtDKbgJuPkyYiBbjMomFj9sv:jh3IYkHspDhKbgJuPkyYiBbjMomfsv,768:9dV1i6dwRq70GF7K7/4n7lzP7plbjpAijCeQ/38Ts7R:F1i6dwg0s6Gp7AsAR,,,,,,,,,,0.0,,,,,,,,,
75,P²-ROTECT,Prediction Protection Reduction of OrbiTal Exposure to Collision Threats,http://www.p2rotect-fp7.eu/,http://www.p2rotect-fp7.eu/index.html,http://publica.fraunhofer.de/dokumente/N-263801.html,http://tricorder.xprize.org/content/2nd-p%C2%B2-rotect-two-day-workshop,http://lunar.xprize.org/content/2nd-p%C2%B2-rotect-two-day-workshop,http://www.p2rotect-fp7.eu/documents/IAC-11_A6_4_1.pdf,http://www.dlr.de/rd/Portaldata/28/Resources/dokumente/rp6/veranstaltungen/H2020_Brussels/d2-03-protect/CHATARD_MOULIN.pdf,http://www.aniplatorino.it/immagini_esterne/documenti/236_10931_P2ROTECT_2WS_A4_2ndv2.pdf,http://www.telint.eu/index.php?option=com_content&view=article&id=40:p2rotect&catid=22:telint-r-d-space&Itemid=237,https://www.msb.se/Upload/Forebyggande/Naturolyckor_klimat/Solstormar/18.%20Space%20Weather%20in%20the%20framework%20of%20the%20EU%20Programs.pdf,http://www.researchgate.net/profile/Scott_Kempf/publications,384:cFqFFUpYzefSxzhTM7NPNKjM3MNyMSMlz624MI/9MkFOMrDOhV:HyhNwcQy1p2NIIeDEV,384:cFqFFUpYzefSxzhTM7NPNKjM3MNyMSMlz624MI/9MkFOMrDOhV:HyhNwcQy1p2NIIeDEV,,,,,,,,,,100.0,,,,,,,,,
76,MORDRED,Modelling of the reliability and degradation of next generation nanoelectronic devices,http://webhotel2.tut.fi/fys/mordred/,http://webhotel2.tut.fi/fys/mordred/,http://www.sispad.org/fileadmin/SISPAD_cache/SISPAD2013/www.sispad2013.org/index.php%3Fp=17.html,http://link.springer.com/article/10.1007/s10825-013-0513-4,http://web.eng.gla.ac.uk/groups/devmod/index.php/research/reliability/,https://www.linkedin.com/pub/louis-gerrer/8/869/67a,http://webhotel2.tut.fi/fys/mordred/index.php?option=com_content&view=article&id=1&Itemid=2,http://www.cmmp.ucl.ac.uk/Vacancies/Advert_MORDRED_TYC.pdf,http://www.sispad.org/fileadmin/SISPAD_cache/SISPAD2013/www.sispad2013.org/index.php%3Fp=19.html,http://in4.iue.tuwien.ac.at/pdfs/sispad2012/6-1.pdf,http://www.iue.tuwien.ac.at/personal/jbcurrent/screen/content/selberherr.html,96:XmlGrxtBaQBHB2gge9oX6wNO2g9wUCewaYk1WH9JtYX2IUnh1DyE2fWBu8CeyAaP:XWs2gg3XtwSky9J6GRnM,96:XmlGrxtBaQBHB2gge9oX6wNO2g9wUCewaYk1WH9JtYX2IUnh1DyE2fWBu8CeyAaP:XWs2gg3XtwSky9J6GRnM,,,,,,,,,,100.0,,,,,,,,,
77,POLYTUBES,A Process Chain and Equipment for Volume Production of Polymeric Microtubular Components for Medical Device Applications,http://www.polytubes.net/,http://www.polytubes.net/polytubesv1/,http://www.polytubes.net/,http://www.2020-horizon.com/PASCOE-ENGINEERING-LIMITED-p18923g1.html,http://www.ain.es/1000-2/polytubes-project/,http://www.ain.es/en/,http://www.2020-horizon.com/UNIVERSITY-OF-STRATHCLYDE-p716g5.html,http://www.anter.gr/,http://www.anter-net1.com/anter/Projects1.aspx,http://www.sciencedirect.com/science/article/pii/B9780323311496000086,http://portal.funding-portal.eu/eu-projects/list,384:haH+POJLAa1IhY0t+WD6rSoYLxWD6rSBx7xWD6rS6+UjXxWD6rSVF9xWD6rSj1HM:AHmHmxz+UG41H9OJ8qTqHSL9L,192:GhwC0kTc2QpKQAVH6Kis2jVRIMQSargEL5wVCpnK3lcEmKz:Gfc2QpKdibi5SardL5wVCA+A,,,,,,,,,,0.0,,,,,,,,,
78,IKNOW,interconnecting Knowledge for the early identification of issues events and developments e g wild cards and associated weak signals shaping and shaking the future of STI in the ERA,http://community.iknowfutures.eu/,http://community.iknowfutures.eu/,http://ec.europa.eu/research/social-sciences/projects/402_en.html,http://www.mappingforesight.eu/initiative/iknow-interconnecting-knowledge/,http://www.foresight-platform.eu/wp-content/uploads/2011/11/Agenda_Policy_options_for_surprising_and_emerging_futures_in_Europe.pdf,http://www.force-europe.eu/en/projects_mapped/projects-mapped.html,http://scripts.minplan.gob.ar/octopus/archivos.php?file=265,http://www.foresight-platform.eu/wp-content/uploads/2010/06/5.4-Popper_iKNOW_EFP_final.pdf,http://ec.europa.eu/research/social-sciences/projects/search_en.cfm?search=1&label=Funded%20from%202007%20to%202013&fp=fp7,https://www.linkedin.com/in/marioguillo,https://www.linkedin.com/in/mario-guillo-812a0911,1536:rW70axXryeF+UFg5ndGIlWNGBRPv8oCEO4YY4uv4O:rW70QXOe9Fg5ndGIEGBde4T4G4O,1536:rW70axXryeF+UFg5ndGIlWNGBRPv8oCEO4YY4uv4O:rW70QXOe9Fg5ndGIEGBde4T4G4O,,,,,,,,,,100.0,,,,,,,,,
79,SUBITO,Surveillance of Unattended Baggage and the Identification and Tracking of the Owner,http://www.subito-project.eu/,http://cordis.europa.eu/project/rcn/89391_en.html,http://www.copybook.com/security/news/facial-recognition-cctv-camera-systems,http://www.theengineer.co.uk/news/baggage-tracker/312748.article,http://www.theengineer.co.uk/baggage-tracker/,http://www.hideproject.org/references/fp7_projects/SUBITO,https://www.engineering.leeds.ac.uk/faculty/news/2009/leeds-tackles-terrorists-with-new-technology.shtml,http://www.vanaheim-project.eu/assets/SUBITO%20Sept%202010%20-%20Agenda_Draft_E.pdf,http://www.ideaconnection.com/new-inventions/spotting-abandoned-baggage-03928.html,http://www.oii.ox.ac.uk/people/brown/,http://eprints.whiterose.ac.uk/75462/,96:1d7QT4rOs4K+D0oSbnI5MKwp27VDKlGeYw1KKJoWBeTddtFomeKQ2+3J:1d0EX4x0qMKPpQ1JoWu9KN3J,768:9dX1i6dcRq70GF7M7/4n7rA8eE+H17ci9IehnBE7R:n1i6dcg0s8GnLUeR,,,,,,,,,,0.0,,,,,,,,,
80,HARCANA,High Aspect Ratio Carbon based Nanocomposites,http://www.harcana.eu/,http://www.harcana.eu/,http://www.hzg.de/cms10/about_us/eu_projects/fp7/key/047575/index.php.en,http://www.harcana.eu/About.html,http://www.helmholtz.de/forschung/eu_projekte/zusammenarbeit/nanowissenschaften_nanotechnologien_werkstoffe_und_neue_produktionstechnologien_nmp/harcana/,http://www.researchgate.net/profile/Thomas_Gkourmpis/publication/247778088_Carbon-based_High_Aspect_Ratio_Polymer_Nanocomposites/links/0c96051dd5279a8159000000.pdf,https://en.wikipedia.org/wiki/Nanocomposite,http://www.nanowerk.com/news/newsid=6470.php,http://www.researchgate.net/publication/247778088_Carbon-based_High_Aspect_Ratio_Polymer_Nanocomposites,http://www.eurekalert.org/pub_releases/2008-07/haog-unt072208.php,http://morris.umh.ac.be/SMPC/projects.aspx,48:rmIvpkPzVa81p8F075zyHQDj9nBvamtmXvt5BW3+QBgBRE:dWa81p8zwFtaEEl6Xx,48:rmIvpkPzVa81p8F075zyHQDj9nBvamtmXvt5BW3+QBgBRE:dWa81p8zwFtaEEl6Xx,,,,,,,,,,100.0,,,,,,,,,
81,SWUP-MED,Sustainable water use securing food production in dry areas of the Mediterranean region,http://swup-med.dk/,http://ec.europa.eu/research/bioeconomy/agriculture/projects/swup-med_en.htm,http://swup-med.dk/deliverables/d3a.2.pdf/,http://www.isafom.cnr.it/index.php/progetti/129-swupmed,http://swup-med.dk/deliverables/d7.3.pdf/,http://iopscience.iop.org/1755-1315/6/37/372020/pdf/ees9_6_372020.pdf,http://www.fao.org/quinoa-2013/press-room/news/project-quinoa-felix/en/,http://www.emwis.net/thematicdirs/events/2013/03/swup-med-project-final-conference-sustainable-water-use-securing-food-production,http://ec.europa.eu/eip/agriculture/en/content/swup-med-sustainable-water-use-securing-food-production-dry-areas-mediterranean-region,http://www.emwis.net/initiatives/fol060732/sustainable-water-use-securing-food-production-dry-areas-mediterranean-region,http://cordis.europa.eu/result/rcn/140634_en.pdf,768:au/1aOeDGg/vIL1Vb5WkfIrmN+09ciR5GAPU0aPJt/rOzaX/KcFqgojhmLgUh:au/1YD3IL1Vb5WkfIrmN+09ciR5GAPUj,192:/g6iF3dyrqR7tGN02monMW+R5t+8TDaNwI9o9OV89V3p:liF3EWRE1aI9o9OV8XZ,,,,,,,,,,0.0,,,,,,,,,
82,NAVTRONIC,Navigational system for efficient maritime transport,http://www.navtronic-project.eu/,http://www.transport-research.info/web/projects/project_details.cfm?id=39065,http://cordis.europa.eu/project/rcn/91920_en.html,http://www.navtronic-project.eu/userdata/file/Newsletters%20and%20leaflets/NAVTRONIC-Fact%20Sheet-2013.01.01.pdf,http://www.monch.com/mpg/images/stories/naval-forces/lastpublished/nafo_cmre_contents.pdf,http://www.oecd.org/greengrowth/greening-transport/41380820.pdf,http://transport-research.info/project/maritime-navigation-and-information-services,http://www.ronaldkessel.com/downloads/,http://ec.europa.eu/transport/themes/strategies/2018_maritime_transport_strategy_en.htm,https://en.wikipedia.org/wiki/Transport_network,http://www.inlecomsystems.com/,192:Ke4V1z3TTTTXayd2d/J3hCcw1FGHtBmTOWNKhjhGCD0n1QxvfwV/ZGYKN769m:Kt1z3TTXXnd2RJ3Mf1FGNBmT3NKJhG/Q,384:WdZJrriGoMJ2a6hnZZJ+0N5LkNo6MRihPMw8ams4wlFtQndyH2R:qtriGoMJWHJ+O5LkW6BhPuavljQdyc,,,,,,,,,,0.0,,,,,,,,,
83,COEXIST,Interaction in coastal waters A roadmap to sustainable integration of aquaculture and fisheries,http://www.coexistproject.eu/,http://www.polislitoralriaformosa.pt/downloads/forward/6_FIW_2011_OB_COEXIST_project.pdf,http://cordis.europa.eu/project/rcn/94252_en.html,http://www.cmrc.ie/projects/coexist-(interaction-in-coastal-waters-a-roadmap-to-sustainable-integration-of-aquaculture-and-fisheries).html,http://www.partiseapate.eu/wp-content/uploads/2013/11/Timo_Makinen_PartiSEApate.pdf,http://www.coexistproject.eu/,http://jukuri.mtt.fi/handle/10024/519170,http://www.coexistproject.eu/coexist-project/coexist-at-a-glance,http://www.aquatt.ie/aquatt-7th-framework-programme/141-coexist,http://www.aquatnet.com/client/files/Press_release_Co-Exist_April_2010_final.doc,http://www.dcea.fct.unl.pt/noticias/2013/10/novo-guia-planeamento-espacial-maritimo,384:Sw8FNOYJnGORpOqbx7CVi0VDLY5qIS+F4iwFdiUZF4iJFBHiFhFCihFbi6FGJFru:SZOYsORpOqbx7b0VDLzI8k8zgR,12288:tPGHFUx/XUXHN2vU1Ln1n3YHNHmDopSC6mBts1UDXpjBLAuGuYImPJsmtiTW:4lkXWwuL1n3AH8BmBtsI51Ld/wiTW,,,,,,,,,,0.0,,,,,,,,,
84,TREAT OA,Translational Research in Europe Applied Technologies for Osteoarthritis,http://www.treatoa.eu/,http://ec.europa.eu/research/health/medical-research/severe-chronic-diseases/projects/treat-oa_en.html,http://consortiapedia.fastercures.org/consortia/treat-oa/,http://www.2020-horizon.com/SYNARC-SAS-p4369g1.html,http://www.nature.com/nrrheum/journal/v7/n4/full/nrrheum.2011.26.html,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3686326/,http://www.researchgate.net/profile/Evangelos_Evangelou/publication/236057738_The_DOT1L_rs12982744_polymorphism_is_associated_with_osteoarthritis_of_the_hip_with_genome-wide_statistical_significance_in_males/links/0f317530746953634f000000.pdf,http://www.oarsijournal.com/article/S1063-4584(10)00385-7/pdf,http://www.researchgate.net/publication/221737207_Reply_to_Human_genetic_studies_on_osteoarthritis_from_clinicians_viewpoints,http://www.oarsijournal.com/article/S1063-4584(13)00709-7/pdf,http://onlinelibrary.wiley.com/doi/10.1111/j.2042-7158.2012.01458.x/full,192:nMFIn6tuVqmekuKxEevggP0s/Di8W0ZU1yCFEG3hDH6zKxXYm:MI6tuVqm+Kxrv5DTW0Z+Np6zKxXYm,192:Pv/fyYEhkfuYJYwOcQIoZQzCP+TsdDVSeafYsfIXGJEp+D:PHfyYYkfuYJYdcQIAQzCPcsdDVSeqYs1,,,,,,,,,,0.0,,,,,,,,,
85,RAPTOR,Rapid deployable gas generator assisted inflatable mobile security kits for ballistic protection of European civilians against crime and terrorist attacks,http://www.raptor-project.eu/,http://cordis.europa.eu/projects/218259,https://neoconopticon.wordpress.com/2010/01/18/fp7-funding-for-fraunhofer-projects-on-inflatable-bullet-proof-tents-and-curtains-and-command-and-control-systems/,http://cordis.europa.eu/result/rcn/91061_en.html,http://www.ict.fraunhofer.de/content/dam/ict/en/documents/media/es/ES_Gasgeneratorgest%C3%BCtzte_Schutzvorrichtung_V01-1_en.pdf,http://www.2020-horizon.com/EXPLOSIA-A-S-p27785g1.html,http://www.ict.fraunhofer.de/en/press_media/media.html,http://www.defense.gov/News-Article-View/Article,https://www.scribd.com/doc/87876439/Report-on-United-States-Air-Force-Expeditionary-Forces-Volume-3-Appendix-I-February-1998,http://www.asianmilitaryreview.com/category/archives/page/2/,http://www.gpo.gov/fdsys/pkg/CHRG-108shrg92137/html/CHRG-108shrg92137.htm,48:MqGIp2FiRKzNpKwWMh8aL9cWVRz4tGZM2tgtDVR5p6ZKEhvWC5qoQNZ:MNhFi6XWEL9cWVRzo1ewxpmK1L,768:9dfi1i6drRRq70GF7Pd7/4n7q5H45iR0ACGi8HKel/7R:Pi1i6drRg0sPpGqVYiR0ACGiQR,,,,,,,,,,0.0,,,,,,,,,
86,OCMOL,Oxidative Coupling of Methane followed by Oligomerization to Liquids,http://www.ocmol.eu/,http://cordis.europa.eu/project/rcn/92879_en.html,http://www.youtube.com/watch?v=1QN3fGf4e5g,http://www.youtube.com/watch?v=AqJX2DrJUbA,https://en.wikipedia.org/wiki/Oxidative_coupling_of_methane,http://cordis.europa.eu/result/rcn/53847_en.html,http://www.lct.ugent.be/lct/events/seminars/2013-04-19-170000_ocmol-towards-sustainable-production-high-quality-fuels-and,http://www.lct.ugent.be/sites/default/files/conferences/ECCE9-21-25-04-2013-Den%20Haag-PP-VA.pdf,http://www.greencarcongress.com/2011/03/siluria-20110307.html,http://www.ocmol.eu/index.php?id=245,http://www.ocmol.eu/todays-challenges.html,48:7gqbv0bNRnOKBbBM2mULvtZeswiaCMWnB7VN6ptnvBnTL7okY:JYvbeswiaEXNotv5f7okY,768:9d01i6dIRq70GF7j7/4n7+eIDkQ2Uoay0st/ITR4GojNH+7R:k1i6dIg0s3G4aEdnR,,,,,,,,,,0.0,,,,,,,,,
87,MEDEO,Methods and tools for dual access to the EO databases in the EU and Russia,http://www.medeo-eu-ru.org/,http://www.copernicus.eu/projects/medeo,http://nefinia.com/projects.html,http://www.2020-horizon.com/RYAZAN-STATE-RADIO-ENGINEERING-UNIVERSITY-p13733g1.html,http://www.geo-seoca.net/downloads/presentations/5_SEOCA_ECM.pdf,http://ec.europa.eu/growth/sectors/space/research/fp7/index_en.htm,https://en.wikipedia.org/wiki/Higher_education_in_Portugal,http://ul.com/,https://www.basf.com/,http://ec.europa.eu/,http://www.rand.org/pubs/periodicals/health-quarterly/issues/v1/n4/03.html,192:v6pSou0/eq732M2q/1MuwMUMF/nFKPHi34S0:v6phu0/eCuq/1MuwMUMNn4b,768:uOI+6Jsb/Q0KYHehNy1DDhWWtRWlgf+R21:uOI+6Jsb/Q0KYioDhWoRWlgf+Q1,,,,,,,,,,0.0,,,,,,,,,
88,SPWRT,SPACEWIRE RT,http://spacewire-rt.org/,http://spacewire-rt.org/,http://spacewire-rt.org/News,http://spacewire.esa.int/WG/SpaceWire/SpW-WG-Mtg17-Proceedings/index.htm,http://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/comitologie/info/2011/D018869-01/COM-AC_DI(2011)D018869-01_EN.pdf,http://www.2020-horizon.com/ASTRIUM-GMBH-p3900g1.html,http://ec.europa.eu/growth/sectors/space/research/fp7/index_en.htm,http://www.bookshop.europa.eu/en/research-eu-results-magazine-pbZZAC14004/downloads/ZZ-AC-14-004-EN-E/ZZAC14004ENE.epub?FileName=ZZAC14004ENE.epub&SKU=ZZAC14004ENE_EPUB&CatalogueNumber=ZZ-AC-14-004-EN-E,https://www.scribd.com/doc/149948196/Multimedia-Associa-PDF-Space2-1,,,48:tybn86jRCtvCxyV01CxazMS6aSQnVX3VNOHnTz3VOmRMWcJvrM7KDxI:Qb1GKbB6aFX33iznMWz7KDm,48:tybn86jRCtvCxyV01CxazMS6aSQnVX3VNOHnTz3VOmRMWcJvrM7KDxI:Qb1GKbB6aFX33iznMWz7KDm,,,,,,,,,,100.0,,,,,,,,,
89,THESEUS,Towards Human Exploration of Space a EUropean Strategy,http://www.theseus-eu.org/,http://www.theseus-eu.org/,http://www.theseus-eu.org/fileadmin/Docs/Eg_reports_roadmap/RoadMap_web.pdf,http://www.researchgate.net/publication/258731287_Towards_Human_Exploration_of_Space_-_a_EUropean_Strategy_(THESEUS),http://www.esf.org/hosting-experts/expert-boards-and-committees/space-sciences/activities/theseus.html,http://publications.sckcen.be/dspace/bitstream/10038/8049/1/theseus_full_report.pdf,http://www.dsls.usra.edu/meetings/IAA/pdf/2181.pdf,http://elib.dlr.de/79664/,http://www.ucl.ac.uk/mssl/space-medicine/people/iyawhiteley,http://www.sciencedirect.com/science/article/pii/S009457651300341X,http://www.esa.int/Our_Activities/Human_Spaceflight/Space_exploration_European_Ministers_in_Prague_prepare_a_roadmap_towards_a_common_vision,384:XKJMpJxixLMDBqGcwMDBk34zCDByBMyNBM4boLGyD+HyDyryDx7yDsBZF/eMngH:aJMpJx0IDBqvTDBk34mDByBM2BMEoLW5,384:XKJMpJxixLMDBqGcwMDBk34zCDByBMyNBM4boLGyD+HyDyryDx7yDsBZF/eMngH:aJMpJx0IDBqvTDBk34mDByBM2BMEoLW5,,,,,,,,,,100.0,,,,,,,,,
