original-uri,memento-closest,memento-first,memento-last,timegate_uri
original-uri,memento-closest,memento-first,memento-last,timegate_uri
original-uri,memento-closest,memento-first,memento-last,timegate_uri
original-uri,memento-closest,memento-first,memento-last,timegate_uri
original-uri,memento-closest,memento-first,memento-last,timegate_uri
original-uri,memento-closest,memento-first,memento-last,timegate_uri
http://era-age.group.shef.ac.uk/assets/files/NSC5%20Minutes%2019.05.2011%20FINAL.docx,http://www.webarchive.org.uk:80/wayback/archive/20121108063853/http://era-age.group.shef.ac.uk/assets/files/NSC5%20Minutes%2019.05.2011%20FINAL.docx,http://www.webarchive.org.uk:80/wayback/archive/20120508044937/http://era-age.group.shef.ac.uk/assets/files/NSC5%20Minutes%2019.05.2011%20FINAL.docx,http://www.webarchive.org.uk:80/wayback/archive/20121108063853/http://era-age.group.shef.ac.uk/assets/files/NSC5%20Minutes%2019.05.2011%20FINAL.docx,http://timetravel.mementoweb.org/timegate/http://era-age.group.shef.ac.uk/assets/files/NSC5%20Minutes%2019.05.2011%20FINAL.docx
http://www.redotriandalucia.es/catalog/enhancing-literacy-d-5/pdf/,,,,http://timetravel.mementoweb.org/timegate/http://www.redotriandalucia.es/catalog/enhancing-literacy-d-5/pdf/
http://www.2020-horizon.com/LARVDEVOPTI-Larval-quality-in-oyster-hatcheries-Effects-of-ocean-acidification-temperature-change-and-food-availability-on-reproductive-success-and-survival-of-the-European-flat-oyster(LARVDEVOPTI)-s4658.html,,,,http://timetravel.mementoweb.org/timegate/http://www.2020-horizon.com/LARVDEVOPTI-Larval-quality-in-oyster-hatcheries-Effects-of-ocean-acidification-temperature-change-and-food-availability-on-reproductive-success-and-survival-of-the-European-flat-oyster(LARVDEVOPTI)-s4658.html
http://www.science.gov/topicpages/m/microscopic+tumor+sizes.html,,,,http://timetravel.mementoweb.org/timegate/http://www.science.gov/topicpages/m/microscopic+tumor+sizes.html
http://martindallimer.com/research/,http://web.archive.org/web/20160222071050/http://martindallimer.com/research/,http://web.archive.org/web/20160222071050/http://martindallimer.com/research/,http://web.archive.org/web/20160222071050/http://martindallimer.com/research/,http://timetravel.mementoweb.org/timegate/http://martindallimer.com/research/
https://en.wikipedia.org/wiki/Asia-Pacific_Trade_Agreement,http://timetravel.mementoweb.org/wikipedia/timegate/http://en.wikipedia.org/wiki/Asia-Pacific_Trade_Agreement,,,http://timetravel.mementoweb.org/timegate/https://en.wikipedia.org/wiki/Asia-Pacific_Trade_Agreement
http://www.chaplin-project.eu/2.html,,,,http://timetravel.mementoweb.org/timegate/http://www.chaplin-project.eu/2.html
http://www.cyi.ac.cy/system/files/Gerald%20Dorflinger_WDD_Water%20Development%20Department.pdf,,,,http://timetravel.mementoweb.org/timegate/http://www.cyi.ac.cy/system/files/Gerald%20Dorflinger_WDD_Water%20Development%20Department.pdf
http://www.wageningenur.nl/en/show/EASTWESTFOOD-Food-Research-Exchange-Programme-between-India-and-Europe.htm,,,,http://timetravel.mementoweb.org/timegate/http://www.wageningenur.nl/en/show/EASTWESTFOOD-Food-Research-Exchange-Programme-between-India-and-Europe.htm
http://www.tabliceinteraktywne.pl/product/457/sony-vpl-sw-630-projektor-ultra-krotkoogniskowy-3100-ansi-lm-wxga.html,,,,http://timetravel.mementoweb.org/timegate/http://www.tabliceinteraktywne.pl/product/457/sony-vpl-sw-630-projektor-ultra-krotkoogniskowy-3100-ansi-lm-wxga.html
http://www.cleansky.eu/sites/default/files/documents/Activities/EDA/ADVANCED.pdf,,,,http://timetravel.mementoweb.org/timegate/http://www.cleansky.eu/sites/default/files/documents/Activities/EDA/ADVANCED.pdf
http://www.2020-horizon.com/AEGART-AIRCRAFT-ELECTRICAL-GENERATION-SYSTEM-WITH-ACTIVE-RECTIFICATION-AND-HEALTH-MONITORING(AEGART)-s2694.html,,,,http://timetravel.mementoweb.org/timegate/http://www.2020-horizon.com/AEGART-AIRCRAFT-ELECTRICAL-GENERATION-SYSTEM-WITH-ACTIVE-RECTIFICATION-AND-HEALTH-MONITORING(AEGART)-s2694.html
http://www.defishgear.net/images/download/greece/wp4/Raddadi_BIOCLEAN.pdf,,,,http://timetravel.mementoweb.org/timegate/http://www.defishgear.net/images/download/greece/wp4/Raddadi_BIOCLEAN.pdf
http://www.sciencedirect.com/science/article/pii/B9780123849472006073,,,,http://timetravel.mementoweb.org/timegate/http://www.sciencedirect.com/science/article/pii/B9780123849472006073
http://onlinelibrary.wiley.com/doi/10.1111/j.1600-0854.2005.00303.x/full,,,,http://timetravel.mementoweb.org/timegate/http://onlinelibrary.wiley.com/doi/10.1111/j.1600-0854.2005.00303.x/full
https://www.researchgate.net/publication/271201627_Experimental_Evaluation_of_the_Morphing_Leading_Edge_Concept,,,,http://timetravel.mementoweb.org/timegate/https://www.researchgate.net/publication/271201627_Experimental_Evaluation_of_the_Morphing_Leading_Edge_Concept
